6623.19	 11480.3	 10168.2	 10815.1	 10376.4	 10654.7	   10451	 10503.8	 10455.1	 10546.2	 10562.2	 10592.8	 10473.3	 10485.8	 10492.3	   10426	   10459	 10473.4	 10479.1	 10417.3	   10500	 10576.9	 10491.2	 10508.4	 10519.3	 10470.4	 10448.3	 10432.9	 10452.9	 10460.5	 10446.2	 10412.7	 10446.6	 10418.6	 10417.2	 10459.5	 10496.5	 10480.1	   10523	 10515.9	 10448.6	 10483.8	 10593.6	 10519.7	 10444.2	   10463	 10493.3	 10427.9	 10363.8	   10467	 10483.3	 10457.4	 10397.2	   10339	 10392.9	 10364.2	 10382.4	 10418.4	 10445.8	 10454.8	 10387.1	 10354.5	 10341.8	 10407.8	 10352.7	   10360	 10313.3	   10378	 10473.2	 10411.8	 10331.8	 10313.2	 10339.7	 10406.7	   10303	 10321.1	 10333.8	 10407.8	 10404.8	 10352.4	 10450.9	 10405.4	 10369.4	 10386.1	 10435.7	 10393.9	 10360.2	 10364.3	 10413.8	 10378.1	 10398.5	 10439.8	 10419.6	   10323	 10414.5	 10494.7	   10405	 10391.9	 10454.4	 10400.4	 10363.9	 10334.2	 10380.1	 10436.8	 10365.3	 10343.8	   10360	 10340.6	 10362.1	 10381.2	 10351.5	 10389.9	 10389.3	   10298	 10257.1	 10254.2	 10247.4	 10257.8	 10341.8	 10294.2	 10283.8	 10259.6	   10260	 10313.2	 10332.4	 10171.6	 10273.9	 10282.8	 10297.8	 10249.4	 10264.3	 10233.5	 10314.2	   10748	 11026.2	 11075.2	 10922.8	 10740.8	 10831.5	 10822.8	 10744.8	 10721.7	 10775.6	 10841.4	 10869.1	 10809.8	 10770.2	 10856.3	 10841.3	 10824.1	   10790	 10796.6	 10802.5	 10752.4	 10813.6	 10821.2	 10776.2	 10733.3	 10713.9	 10717.3	 10778.6	   10734	 10720.4	 10784.8	 10892.9	 10855.2	 10791.4	 10844.1	 10810.1	 10831.9	 10781.5	   10761	 10763.9	 10822.1	   10835	 10854.2	 10891.1	 10876.1	 10912.3	 10762.9	 10829.8	 10766.5	 10906.5	 10947.5	   10846	 10873.9	 10838.8	 10810.2	 10907.4	 10895.6	 10855.8	 10717.9	 10535.8	 10647.8	 10671.6	 10642.4	 10611.6	 10621.3	 10643.3	 10630.5	 10670.2	 10599.4	 10605.1	 10629.9	 10618.1	 10594.1	 10603.3	 10585.4	 10543.6	 10525.1	 10495.5	 10392.7	   10479	 10506.5	 10526.8	 10462.9	 10436.2	 10485.7	 10478.8	 10499.6	 10452.6	 10453.4	 10451.2	 10411.5	 10371.2	 10419.6	 10476.3	 10391.6	 10348.5	 10379.1	 10410.2	 10356.7	 10391.5	 10335.7	 10400.3	   10383	 10357.1	   10317	 10360.6	 10346.6	   10401	 10360.2	   10349	 10357.6	 10340.4	 10310.7	 10316.5	 10369.3	 10322.3	 10334.3	 10333.1	 10327.4	 10336.8	 10315.1	   10356	 10382.9	 10387.7	 10380.4	 10384.8	 10394.2	 10370.4	 10396.1	 10470.2	 10421.9	 10470.5	 10440.5	 10467.1	 10417.8	 10343.4	 10387.9	 10438.9	 10415.2	   10457	 10341.4	 10315.2	 10287.9	 10309.6	 10416.4	 10402.2	 10429.5	 10391.7	 10354.1	 10445.7	 10491.4	 10430.1	 10475.6	 10459.5	 10383.8	 10452.5	   10414	 10469.7	 10422.8	 10455.3	 10483.1	 10511.6	 10447.8	 10407.7	 10384.1	 10329.6	   10460	 10377.8	 10320.9	 10327.4	 10361.8	 10405.7	 10360.4	 10399.7	 10365.5	 10384.9	 10469.4	 10480.3	 10489.5	 10476.2	   10429	 10378.3	 10407.3	 10467.3	 10425.5	 10366.3	   10424	 10528.8	 10410.1	 10433.1	 10393.3	 10455.5	   10414	 10454.6	 10405.4	 10428.9	   10460	 10473.3	   10439	 10433.5	 10456.3	 10420.8	 10403.7	 10405.9	   10396	 10374.8	 10417.9	 10462.8	 10398.2	 10441.8	 10477.8	 10407.3	   10404	 10393.2	 10442.5	 10480.9	 10419.1	 10425.6	 10347.8	 10473.6	 10419.4	 10366.7	 10446.1	 10458.2	 10392.1	 10459.4	 10414.3	 10484.9	 10434.1	   10425	 10431.1	 10471.3	 10553.9	 10413.3	 10399.2	 10465.8	   10372	 10379.6	 10409.8	 10370.4	 10386.8	   10355	 10362.1	 10363.6	 10418.3	 10463.4	 10415.3	   10344	 10413.7	 10482.2	 10447.1	 10382.5	 10425.3	 10366.3	 10436.9	 10396.6	 10384.4	 10346.5	   10279	 10359.5	 10375.7	 10382.5	 10334.7	 10366.4	 10412.2	 10308.8	 10406.2	 10369.3	 10311.5	 10401.4	 10376.4	 10346.4	   10372	 10401.7	 10507.4	 10439.3	 10449.3	 10444.7	 10554.7	   10442	 10395.9	 10457.6	 10482.8	 10510.4	 10472.1	 10463.7	 10519.8	 10473.3	 10529.4	 10466.5	 10413.8	 10485.3	 10523.4	 10459.5	 10445.7	   10444	 10390.2	 10497.4	 10490.6	 10392.7	 10489.8	 10436.8	 10410.9	 10438.6	 10388.4	 10309.2	 10432.7	 10409.5	 10465.9	 10410.6	 10431.1	 10442.2	 10404.9	 10399.6	 10420.4	 10392.2	 10337.9	 10345.9	 10431.8	 10445.1	 10407.6	 10415.5	 10388.7	   10381	 10352.5	   10481	 10465.6	 10355.2	 10518.2	 10426.7	 10438.6	   10528	 10717.3	 10684.4	 10687.4	   10608	 10545.5	 10559.5	 10529.1	 10558.8	 10590.7	 10596.7	 10581.2	 10566.3	 10550.8	 10553.7	 10508.5	 10512.2	 10505.7	 10554.2	 10543.1	 10505.2	 10501.4	 10412.6	 10470.4	 10503.5	 10562.5	 10501.6	 10493.3	 10481.1	 10447.6	 10508.4	 10429.2	 10458.1	   10447	 10538.6	 10453.1	 10541.8	   10443	 10524.8	 10512.3	 10437.9	 10485.2	   10464	 10413.3	 10441.3	 10427.7	 10488.4	 10490.8	 10489.2	 10401.2	 10331.6	   10378	 10377.8	 10366.3	 10245.9	   10383	 10320.4	   10345	 10349.3	   10361	 10356.6	 10331.1	 10290.6	 10283.1	 10326.7	 10285.8	   10343	 10327.3	 10364.3	   10389	 10375.3	 10354.7	 10360.9	 10386.1	 10340.2	 10370.5	 10368.7	 10338.1	 10440.8	 10378.8	 10371.5	 10433.5	 10392.2	 10323.9	 10380.3	 10409.6	 10428.2	 10448.8	 10423.3	 10438.2	 10446.6	 10443.6	 10457.7	 10457.9	 10390.4	 10390.2	 10462.9	 10437.7	 10387.8	 10372.8	 10344.5	 10430.3	 10443.6	 10367.7	 10381.2	 10389.1	 10454.8	 10465.8	 10372.1	 10377.5	 10385.7	 10398.8	 10429.8	 10449.9	 10393.9	 10388.8	 10430.7	 10405.2	 10370.3	 10434.4	 10366.4	 10398.8	 10483.6	 10363.7	 10469.2	 10416.2	 10452.9	 10510.4	 10487.9	 10462.5	 10471.1	   10424	 10530.9	 10601.6	 10581.4	 10520.4	   10517	 10617.9	   10516	 10503.1	 10482.7	 10468.5	 10551.1	 10508.9	 10527.4	 10407.7	 10468.6	 10508.3	 10498.7	   10508	 10566.2	 10496.2	 10442.5	 10539.7	 10473.2	 10455.1	 10455.1	 10469.8	 10499.4	 10438.3	 10513.1	 10490.2	 10407.7	 10491.8	 10482.4	   10450	 10408.3	 10465.4	 10507.3	 10462.6	 10447.3	 10464.5	 10458.7	   10499	 10549.9	 10524.4	 10564.7	 10474.3	 10515.8	 10472.7	   10502	 10520.7	 10559.3	 10522.1	 10418.3	   10510	 10520.2	 10483.4	 10426.6	 10466.4	 10477.4	 10440.1	 10483.9	 10508.4	 10498.3	 10442.8	 10451.9	 10504.2	 10543.3	 10370.4	 10427.1	   10409	 10348.3	 10412.9	 10431.4	 10440.3	 11474.4	 15275.9	 21336.9	 26917.2	 31404.4	 32756.8	   32756	 32787.4	 32765.2	   32780	 32770.2	 32775.3	 32770.2	 32769.9	 32767.7	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	 32772.7	 32765.6	 32781.7	 32755.8	 32798.3	 32732.3	 32835.9	 32664.3	 33005.3	 30288.6	 26386.7	 21784.6	 18589.8	 17177.4	 16030.1	 15533.4	 15513.8	   15570	 15378.2	 15320.3	 15349.6	 15334.3	 15310.6	 15253.2	 15269.6	 15213.1	 15233.8	 15141.9	 15059.6	 15089.5	 15135.9	   15040	 15027.1	 15003.2	 14958.6	 14882.5	 14932.1	 14925.8	 14904.6	   14947	 14882.5	 14860.9	 14846.4	 14832.2	 14851.9	 14814.6	 14807.4	 14806.3	 14815.2	   14771	 14759.7	 14775.1	 14769.8	 14739.1	 14709.6	 14689.7	 14692.3	 14720.9	 14714.8	 14745.3	 14676.5	 14607.2	 14710.9	 15360.6	 18025.8	 22057.9	 25989.6	 28890.6	 30074.7	   30866	 31069.6	   31137	 31237.5	 31241.7	 31238.7	   31234	 31226.6	 31252.9	   31184	 31114.2	 31069.2	 31096.5	 31094.5	 31083.1	   31019	 30961.9	 30978.2	 30998.6	 30981.8	   30909	 30948.3	 30987.1	 30893.5	 30859.7	   30878	 30862.4	 30910.6	 30838.3	 30879.1	 31201.1	 32113.5	 32839.9	 32732.3	 32788.7	 32754.2	 32776.2	 32762.2	 32770.8	 32765.8	 32768.4	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	 32767.2	 32767.7	 32768.3	 32768.8	 32768.2	 32769.5	 32767.2	   32771	 32765.2	   32769	 32273.3	 30897.6	   28908	   27875	 27686.1	 27632.8	   27628	 27554.8	 27530.7	 27450.8	 27397.3	 27397.2	 27412.8	 27367.3	 27298.6	 27294.1	 27260.2	 27239.7	 27228.6	 27204.1	 27191.9	 27193.5	 27160.9	 27200.8	 27119.9	 27158.4	 27120.8	   27165	 27140.9	   27168	 27120.5	 27080.2	 27106.6	   27084	 27072.5	 27079.4	 27028.3	   27025	 27007.4	 26957.3	 26967.5	 26975.9	   26908	   26903	 26907.3	 26889.7	 26900.1	 26911.2	 26915.1	 26984.1	 27150.3	 27477.2	 27813.5	 27831.7	 27854.6	   27761	 27689.1	 27819.7	 27873.6	 27869.5	 27902.9	 27908.4	 27846.9	 27802.3	 27898.9	   27928	 27871.4	 27874.9	 27909.4	 27857.3	 27802.7	 27810.2	 27864.8	 27862.6	 27760.2	 27773.4	 27772.5	 27774.3	 27796.3	 27808.6	 27744.9	 27769.7	 27732.8	 27774.1	 27762.6	 27780.8	   27823	 27822.1	 27797.9	 27702.7	   27746	 27734.2	 27802.2	 27795.2	 27780.2	 27731.6	 27723.3	 27759.6	   27711	 27790.6	 27727.4	 27756.3	 28184.1	 29465.5	 30613.6	 31319.9	 31449.9	 31248.8	 31215.7	   31188	 31163.3	 31158.9	 31098.1	   31132	 31109.2	   31043	 31053.1	 31023.9	 31036.9	 30970.6	 30976.4	 30909.4	 30879.6	 30905.7	 30901.5	 30876.1	 30817.9	 30818.1	 30819.6	 30786.5	 30775.1	 30792.6	 30782.2	 30785.8	 30841.1	 30805.7	 30756.5	 30776.4	 30779.8	 30777.5	 30869.7	 30816.7	   30774	 30808.5	   30707	 30777.6	 30747.4	 30743.8	 30741.7	 30719.4	 30717.3	 30704.8	   30696	 30711.4	 30690.9	 30616.8	 30572.6	 30582.3	 30613.3	 30594.3	 30556.7	 30579.4	   30401	   29078	 25977.6	 22875.3	 22065.5	   22583	 22815.3	 22745.8	   22667	 22702.1	 22609.1	 22642.5	 22692.1	 22662.5	 22617.2	 22567.2	 22522.6	 22577.7	 22608.6	 22554.4	 22508.1	 22553.7	 22571.6	   22533	 22571.9	 22554.9	 22479.4	 22496.3	 22504.3	 22516.3	 22519.4	 22468.5	 22540.9	 22464.3	 22472.5	 22462.1	 22414.3	 22388.7	 22397.9	 22370.3	 22343.7	 22372.2	 22393.8	 22279.7	 22309.7	   22356	 21932.7	 20993.1	 20084.5	 19810.4	 19825.4	 19881.5	 19878.7	 19772.9	 19676.6	 19683.1	 19750.6	   19711	 19714.1	 19638.9	 19733.6	 19667.6	 19656.6	 19674.4	 19580.6	 19549.4	 19640.8	 19636.3	 19557.9	 19563.8	 19456.4	 19455.7	 19484.8	 19412.6	   19444	 19424.7	 19412.6	 19414.5	 19408.5	 19384.3	 19327.8	 19319.3	 19258.4	 19264.9	 19222.6	 19221.8	 19248.9	 19202.9	 19269.4	 19268.3	 19195.2	 19188.3	 19207.2	 19175.2	   19124	 19162.8	 19224.5	   19084	 19098.1	   19103	 19105.8	 19109.2	 19111.1	 19114.3	 19090.4	 19015.6	 19013.3	 19054.1	 19055.9	 18988.2	 18982.8	 19042.7	 19040.9	 19006.9	 18958.4	 18930.5	 18901.4	 18910.8	 18852.3	 18889.5	 18866.6	 18842.5	 19261.4	 19927.8	 20457.3	 20395.8	 20270.7	 20242.3	 20141.7	 20160.8	 20186.9	 20174.8	   20203	 20173.3	 20152.7	 20145.6	   20104	 20111.3	 20099.3	 20132.4	 20175.4	 20124.2	 20164.9	 20170.8	 20098.8	 20085.7	 20095.2	 20064.1	 20112.7	 20092.4	 20075.7	 20133.6	 20163.4	 20152.1	 20107.7	 20160.5	 20114.1	 20109.4	 20190.2	 20184.5	 20188.4	 20215.8	   20196	 20129.8	 20122.9	 20169.8	 20179.9	 20153.3	 20116.6	 20143.9	 20116.1	 20110.7	 20123.1	 20121.4	 20156.8	 20121.4	 20097.3	   20123	 20158.8	 20177.8	 20251.2	 20392.9	   21143	 21689.9	   21994	 21982.2	 21960.8	 21920.9	 21982.9	   21956	   21972	 21997.6	   21926	 21920.9	   21981	 21981.4	 21958.4	 21971.4	 21956.4	 21962.9	 21948.5	 21922.7	 21935.2	 21946.1	 21953.3	 21869.8	 21877.5	 21944.3	 21898.2	 21882.6	 21855.1	 21839.3	 21856.2	 21802.4	   21807	 21833.9	 21816.3	 21729.8	 21771.1	 21827.4	 21834.8	   21770	 21717.7	 21804.4	 21834.7	 21808.4	 21793.6	 21756.9	 21786.2	 21788.6	 21755.3	 21801.9	 21790.7	 21773.4	 21760.4	 21770.8	 21746.4	 21770.1	   21763	 21805.6	 21765.9	 21796.3	 21773.6	 21732.4	 21716.4	 21721.3	 21691.2	 21693.6	 21744.1	   21702	 21684.8	   21698	   21619	 21578.7	 21640.1	 21603.8	 21416.7	 20316.7	 18325.2	 17036.7	 16712.6	 16926.1	 16992.5	 16999.6	 16894.4	 16903.3	 16965.5	 16941.8	 16923.5	 16910.1	 16902.9	 16853.1	   16806	 16787.6	 16786.1	 16737.8	 16778.4	 16801.8	 16718.4	 16684.7	 16665.2	 16627.7	 16624.1	 16633.1	 16596.7	 16588.7	 16585.6	 16551.3	 16545.5	 16542.6	 16520.1	 16518.2	 16541.5	 16506.1	   16514	 16503.5	 16477.3	   16455	 16405.5	 16391.3	 16365.5	 16403.5	 16400.3	 16379.3	 16346.1	 16356.8	 16346.9	 16359.1	 16385.6	 16339.2	 16327.9	 16316.3	 16320.3	 16266.8	 16250.9	 16331.4	 16318.6	 16315.9	 16315.6	   16327	 16342.5	 16308.8	 16294.3	 16282.5	 16264.4	 16297.9	 16288.9	 16285.7	 16341.1	 16234.6	   16223	 16220.6	 16244.9	   16251	 16230.5	 16226.1	 16229.6	 16221.9	 16218.3	 16189.3	 16159.2	 16209.5	 16218.1	   16166	 16120.5	 16131.2	 16194.8	 16196.4	   16161	 16150.9	 16092.6	 16151.9	 16166.3	 16330.9	 17443.4	 19346.5	 20557.5	 20552.5	 20305.6	   20266	   20270	 20224.4	 20235.5	 20221.2	 20194.9	 20199.2	 20169.2	 20137.5	 20119.4	 20093.7	 20115.5	 20091.9	 20076.7	 20074.2	 20063.2	 20099.7	 20059.6	 20094.9	 20025.4	 20010.2	 20036.3	 20069.3	 20022.1	 20011.1	 20018.7	   19982	   20010	 20007.5	 19980.7	 19969.5	 19951.4	 19980.2	 19986.3	 20014.5	 20043.7	 20016.3	 20005.8	 20018.2	   19974	 19954.4	 19955.6	 19946.1	 19932.8	 19859.7	 19848.9	 19889.2	 19921.1	 19900.7	 19925.9	 19881.6	 19849.8	 19837.8	 19845.2	 19847.6	 19881.2	 19834.6	 19884.7	 19890.5	 19805.1	 19823.9	   19836	 19810.6	 19793.8	   19819	   19836	 19813.9	 19842.5	 19837.7	 19763.7	 19782.3	 19780.7	 19728.8	   19760	   19767	 19789.8	   19777	 19856.8	   19790	 19770.7	 19804.1	 19856.6	 19887.6	 19774.9	 19802.4	   19949	 19689.2	   19994	 19553.3	 20429.6	 18967.6	 21245.1	 17828.3	 25172.3	-12586.8	-37216.7	-30527.6	-34155.1	-31907.5	-33391.6	-32351.4	-33147.5	-32452.2	-33226.5	-32219.6	  -33655	-31373.5	-35498.9	-23253.5	   14627	-36039.5	-23231.4	 23340.7	 23543.7	 23378.3	 23038.3	 23917.7	   24016	 23813.9	 24142.9	 23619.5	 24560.9	 22955.1	   25854
