4480.17	  9525.3	 8375.54	  9042.4	 8695.09	 9008.44	 8888.41	 8992.55	 8887.43	 9006.34	 8845.59	 9136.99	 8671.89	 9618.59	 6382.42	 1279.09	 1380.06	 1792.66	  694.16	 2777.23	 -2855.3	  6197.8	-24933.9	-35010.3	-31589.5	-33512.9	-32311.1	-33076.6	-32597.8	-32883.8	-32725.7	-32800.7	  -32768	-32795.9	-32785.6	-32789.7	-32800.4	-32763.5	  -32840	-32712.7	  -32881	-32815.4	-30997.6	   25813	 34459.1	 31979.4	 33271.1	 32480.3	 32990.4	   32660	 32868.5	 32743.7	 32812.1	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	 32789.7	 32733.7	 32843.6	 32650.7	 32966.8	 32468.3	 33246.3	 31993.2	 34267.6	 26530.1	 15835.9	 18564.2	 16945.1	 18146.7	 17177.1	 18545.9	 16764.2	 23277.8	 33775.1	 32232.3	 33103.3	 32581.4	 32884.1	 32751.1	 32733.4	 32904.4	 32554.4	 33144.8	 32161.9	 33990.1	 26610.7	 11601.7	 12798.2	 11953.6	 12520.2	 12200.6	 12561.2	 12317.4	 12585.1	 12182.9	 15165.5	 16503.6	 16130.7	 16425.8	 16259.7	 16432.4	 16291.2	 18158.6	 18593.1	 18437.3	 18453.4	 18350.1	 18351.6	   18398	 18265.6	 17046.7	   16963	 16898.2	   16857	 16765.6	 16710.9	 16658.6	 16666.6	 16652.4	 16708.1	 16510.6	 16799.1	 16335.9	   17140	 15981.4	 18268.3
2527.17	 5148.97	 4407.72	 4995.99	 4816.48	 4946.92	 4817.42	 4708.67	 4774.97	 4700.13	 4971.89	  4717.2	 5175.27	 4389.76	 7350.62	 14471.2	 13530.6	 14583.5	 13803.7	 15323.5	 10332.9	-4074.09	-29773.6	  -33487	  -32422	-33000.1	-32647.8	-32868.8	-32732.4	-32813.2	-32768.8	-32785.3	  -32768	-32777.8	-32774.5	-32775.4	-32780.9	-32764.3	-32797.8	-32742.2	  -32820	  -32766	-32185.5	-12081.7	-9016.86	-9165.69	-8595.59	-9000.52	-8600.04	 -8228.2	-7570.15	 -7504.8	-7227.23	 -7556.7	-8039.68	-8352.55	-8371.45	-8371.16	-8466.59	-8258.51	-8240.47	-8265.29	-8316.42	-8305.65	-8184.15	-8351.21	-8387.28	-8834.95	-9007.43	-9193.99	-8969.37	-8499.44	-8598.06	 -8880.6	-8985.56	-9027.74	-9150.74	-9251.06	 -9441.5	-9281.85	-9171.73	-9013.42	-8820.51	-8567.05	 -8476.1	-7984.21	-8084.45	-8465.02	-8462.85	-8230.57	-8009.68	-7965.38	 -7177.9	-9430.26	-22967.6	-26861.9	-26230.5	-26453.1	-26452.1	-26372.5	-26554.8	-25618.2	-21583.3	-21378.6	-21492.9	-21474.8	-21414.8	-21434.4	-21515.9	  -21558	-21523.6	-21667.2	-21725.9	-21805.5	-22239.1	-25272.7	-25650.7	-25394.2	-25550.1	-25428.6	-25596.5	-25317.5	-25862.4	-24986.7	-29954.8	-33305.7	-32521.2	-32897.4	-32731.9	-32736.9	-32875.4	-28446.9	-26994.3	  -27539	-27423.6	-27388.5	-27262.9	-27491.5	-27344.1	-25968.8	-25851.6	-26000.4	-26071.3	-26183.6	-26149.2	  -26151	  -26133	-25997.6	-26161.3	-25792.2	-26329.1	-25632.1	-26718.8	-24869.5	-28437.1
4480.17	  9525.3	 8375.54	  9042.4	 8695.09	 9008.44	 8888.41	 8992.55	 8887.43	 9006.34	 8845.59	 9136.99	 8671.89	 9618.59	 6382.42	 1279.09	 1380.06	 1792.66	  694.16	 2777.23	 -2855.3	  6197.8	-24933.9	-35010.3	-31589.5	-33512.9	-32311.1	-33076.6	-32597.8	-32883.8	-32725.7	-32800.7	  -32768	-32795.9	-32785.6	-32789.7	-32800.4	-32763.5	  -32840	-32712.7	  -32881	-32815.4	-30997.6	   25813	 34459.1	 31979.4	 33271.1	 32480.3	 32990.4	   32660	 32868.5	 32743.7	 32812.1	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	   32767	 32789.7	 32733.7	 32843.6	 32650.7	 32966.8	 32468.3	 33246.3	 31993.2	 34267.6	 26530.1	 15835.9	 18564.2	 16945.1	 18146.7	 17177.1	 18545.9	 16764.2	 23277.8	 33775.1	 32232.3	 33103.3	 32581.4	 32884.1	 32751.1	 32733.4	 32904.4	 32554.4	 33144.8	 32161.9	 33990.1	 26610.7	 11601.7	 12798.2	 11953.6	 12520.2	 12200.6	 12561.2	 12317.4	 12585.1	 12182.9	 15165.5	 16503.6	 16130.7	 16425.8	 16259.7	 16432.4	 16291.2	 18158.6	 18593.1	 18437.3	 18453.4	 18350.1	 18351.6	   18398	 18265.6	 17046.7	   16963	 16898.2	   16857	 16765.6	 16710.9	 16658.6	 16666.6	 16652.4	 16708.1	 16510.6	 16799.1	 16335.9	   17140	 15981.4	 18268.3
2527.17	 5148.97	 4407.72	 4995.99	 4816.48	 4946.92	 4817.42	 4708.67	 4774.97	 4700.13	 4971.89	  4717.2	 5175.27	 4389.76	 7350.62	 14471.2	 13530.6	 14583.5	 13803.7	 15323.5	 10332.9	-4074.09	-29773.6	  -33487	  -32422	-33000.1	-32647.8	-32868.8	-32732.4	-32813.2	-32768.8	-32785.3	  -32768	-32777.8	-32774.5	-32775.4	-32780.9	-32764.3	-32797.8	-32742.2	  -32820	  -32766	-32185.5	-12081.7	-9016.86	-9165.69	-8595.59	-9000.52	-8600.04	 -8228.2	-7570.15	 -7504.8	-7227.23	 -7556.7	-8039.68	-8352.55	-8371.45	-8371.16	-8466.59	-8258.51	-8240.47	-8265.29	-8316.42	-8305.65	-8184.15	-8351.21	-8387.28	-8834.95	-9007.43	-9193.99	-8969.37	-8499.44	-8598.06	 -8880.6	-8985.56	-9027.74	-9150.74	-9251.06	 -9441.5	-9281.85	-9171.73	-9013.42	-8820.51	-8567.05	 -8476.1	-7984.21	-8084.45	-8465.02	-8462.85	-8230.57	-8009.68	-7965.38	 -7177.9	-9430.26	-22967.6	-26861.9	-26230.5	-26453.1	-26452.1	-26372.5	-26554.8	-25618.2	-21583.3	-21378.6	-21492.9	-21474.8	-21414.8	-21434.4	-21515.9	  -21558	-21523.6	-21667.2	-21725.9	-21805.5	-22239.1	-25272.7	-25650.7	-25394.2	-25550.1	-25428.6	-25596.5	-25317.5	-25862.4	-24986.7	-29954.8	-33305.7	-32521.2	-32897.4	-32731.9	-32736.9	-32875.4	-28446.9	-26994.3	  -27539	-27423.6	-27388.5	-27262.9	-27491.5	-27344.1	-25968.8	-25851.6	-26000.4	-26071.3	-26183.6	-26149.2	  -26151	  -26133	-25997.6	-26161.3	-25792.2	-26329.1	-25632.1	-26718.8	-24869.5	-28437.1
0	 5045.13	-1149.76	 666.856	-347.308	 313.348	-120.031	 104.141	-105.121	 118.906	-160.744	 291.399	-465.097	 946.701	-3236.18	-5103.33	  100.97	 412.605	 -1098.5	 2083.07	-5632.52	 9053.09	-31131.7	-10076.5	  3420.8	-1923.42	 1201.86	-765.563	 478.874	-286.024	 158.085	-75.0236	 32.7244	-27.9456	 10.3321	-4.12733	-10.6494	 36.8957	-76.5292	 127.281	 -168.29	 65.6326	 1817.78	 56810.6	 8646.07	-2479.62	 1291.64	-790.742	 510.027	-330.328	 208.443	-124.724	 68.3311	-45.0757	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	 22.7469	-56.0904	 109.988	-192.914	 316.104	-498.565	 778.024	-1253.07	 2274.35	-7737.48	-10694.2	  2728.3	-1619.02	 1201.55	-969.607	 1368.78	 -1781.7	  6513.6	 10497.4	-1542.79	 870.956	-521.885	 302.677	-133.002	-17.6814	 170.989	-349.964	 590.375	-982.946	 1828.24	-7379.41	  -15009	 1196.58	-844.662	 566.599	-319.526	 360.569	 -243.85	 267.774	-402.224	 2982.63	 1338.03	 -372.88	 295.078	-166.098	 172.697	-141.215	 1867.43	  434.47	-155.763	 16.1285	-103.314	  1.4562	 46.4609	-132.457	-1218.88	-83.6516	-64.7961	 -41.279	-91.3586	-54.7108	-52.3069	 8.05912	-14.2451	 55.6874	 -197.45	 288.457	-463.183	 804.038	-1158.52	 2286.86
0	   2621.8	 -741.246	  588.272	 -179.516	  130.446	 -129.501	 -108.755	  66.3058	 -74.8377	  271.754	 -254.688	  458.068	 -785.508	  2960.86	  7120.58	 -940.622	  1052.96	 -779.795	  1519.75	 -4990.56	   -14407	 -25699.5	 -3713.43	  1064.98	 -578.026	  352.255	 -221.048	  136.443	 -80.7916	  44.3616	 -16.4911	  17.3276	 -9.77457	  3.24424	-0.873756	 -5.53756	  16.6058	 -33.5004	  55.6384	 -77.7987	  54.0169	   580.45	  20103.8	  3064.83	  -148.83	  570.102	 -404.928	  400.474	  371.838	   658.05	  65.3548	  277.572	 -329.469	 -482.986	 -312.868	 -18.9027	 0.298029	 -95.4367	   208.08	  18.0423	 -24.8221	 -51.1304	   10.772	  121.501	 -167.066	 -36.0685	 -447.664	  -172.48	 -186.559	  224.616	  469.934	 -98.6266	 -282.535	 -104.963	 -42.1835	     -123	 -100.312	 -190.442	   159.65	  110.117	  158.313	  192.914	  253.455	   90.946	  491.895	 -100.238	 -380.571	  2.17216	   232.28	  220.887	  44.2999	  787.479	 -2252.36	 -13537.3	 -3894.32	  631.333	 -222.515	 0.936759	  79.6135	 -182.274	  936.552	  4034.96	  204.651	 -114.326	  18.1914	  59.9523	 -19.5647	 -81.5613	 -42.1053	  34.4074	 -143.543	 -58.6967	 -79.6011	 -433.634	 -3033.56	  -378.09	  256.524	 -155.841	  121.511	 -167.902	  278.975	 -544.941	  875.749	 -4968.12	 -3350.88	  784.467	 -376.192	  165.468	 -4.97232	 -138.532	  4428.49	  1452.64	 -544.696	   115.38	  35.1692	  125.521	   -228.6	  147.449	  1375.26	  117.231	 -148.806	 -70.9419	  -112.25	  34.4392	 -1.80303	  17.9981	  135.356	 -163.682	  369.088	   -536.9	   697.02	 -1086.71	  1849.23	 -3567.51
0	  5685.7	 1367.99	 889.247	 390.959	 339.416	 176.573	 150.575	 124.286	 140.496	 315.736	 387.013	 652.795	 1230.15	 4386.29	 8760.52	 946.026	 1130.92	 1347.14	 2578.53	 7525.36	 17015.3	 40368.8	 10738.9	 3582.75	 2008.39	 1252.41	 796.837	 497.933	 297.215	 164.192	 76.8146	 37.0288	 29.6057	 10.8294	 4.21881	 12.0031	 40.4604	 83.5403	  138.91	 185.403	 85.0028	 1908.21	 60262.8	 9173.21	 2484.08	 1411.86	 888.391	 648.465	 497.373	 690.274	 140.809	 285.859	 332.538	 482.986	 312.868	 18.9027	0.298029	 95.4367	  208.08	 18.0423	 24.8221	 51.1304	  10.772	 121.501	 167.066	 36.0685	 447.664	  172.48	 186.559	 224.616	 469.934	 98.6266	 282.535	 104.963	 42.1835	     123	 100.312	 190.442	  159.65	 110.117	 158.313	 192.914	 253.455	 93.7475	 495.082	 148.812	 426.673	 316.111	  550.02	 808.772	 1253.86	 2406.82	 8058.64	 17251.8	 4754.93	 1737.76	 1221.98	 969.607	  1371.1	    1791	 6580.59	 11246.1	 1556.31	 878.428	 522.202	 308.558	 134.433	 83.4558	 176.097	 351.651	 607.575	 984.697	 1829.97	 7392.14	 15312.5	  1254.9	 882.756	  587.64	  341.85	 397.745	 370.526	 607.177	 963.702	 5794.68	 3608.15	 868.578	 478.112	 234.453	 172.769	  197.82	 4806.13	 1516.22	  566.53	 116.501	 109.136	  125.53	 233.273	 198.207	 1837.67	 144.016	 162.302	 82.0775	 144.729	 64.6477	  52.338	 19.7201	 136.104	 172.896	 418.583	 609.483	 836.885	 1351.82	 2182.16	 4237.56
0	          0	4.31771e+09	 4.7874e+08	4.98288e+08	5.15428e+07	1.62843e+08	2.59972e+07	2.62899e+07	1.62109e+07	1.75239e+08	 7.1277e+07	2.65782e+08	5.77353e+08	3.15614e+09	4.37423e+09	7.81449e+09	 1.8489e+08	2.16223e+08	1.23139e+09	4.94683e+09	9.48995e+09	2.33535e+10	2.96299e+10	7.15618e+09	1.57435e+09	7.55979e+08	4.55577e+08	2.98904e+08	2.00718e+08	1.33024e+08	8.73769e+07	3.97859e+07	7.42303e+06	1.87763e+07	6.61062e+06	7.78425e+06	2.84573e+07	4.30799e+07	5.53699e+07	4.64925e+07	  1.004e+08	 1.8232e+09	5.83546e+10	5.10896e+10	6.68913e+09	1.07222e+09	5.23469e+08	2.39927e+08	1.51092e+08	1.92901e+08	5.49464e+08	 1.4505e+08	4.66791e+07	1.50448e+08	1.70118e+08	2.93966e+08	1.86046e+07	9.51387e+07	1.12644e+08	1.90038e+08	6.77982e+06	2.63083e+07	4.03584e+07	1.10729e+08	 4.5565e+07	1.30998e+08	4.11595e+08	2.75183e+08	1.40784e+07	3.80571e+07	2.45318e+08	3.71307e+08	1.83908e+08	1.77571e+08	6.27799e+07	8.08164e+07	2.26874e+07	9.01297e+07	3.07923e+07	4.95329e+07	4.81965e+07	3.46005e+07	6.05413e+07	1.59708e+08	4.01335e+08	 3.4627e+08	2.77861e+08	1.10562e+08	2.33908e+08	2.58752e+08	4.45085e+08	1.15296e+09	5.65182e+09	9.19316e+09	1.24969e+10	3.01716e+09	5.15781e+08	2.52374e+08	4.01488e+08	4.19907e+08	4.78959e+09	4.66555e+09	9.68983e+09	6.77881e+08	3.56225e+08	2.13645e+08	1.74125e+08	5.09772e+07	9.26411e+07	1.75554e+08	2.55924e+08	3.77122e+08	8.45277e+08	5.56217e+09	7.92039e+09	1.40576e+10	3.72139e+08	2.95116e+08	 2.4579e+08	5.58942e+07	2.72187e+07	2.36651e+08	3.56525e+08	4.83098e+09	2.18653e+09	2.73957e+09	3.90467e+08	2.43659e+08	6.16838e+07	2.50506e+07	4.60831e+09	3.28991e+09	 9.4969e+08	4.50029e+08	7.36497e+06	1.63933e+07	1.07744e+08	3.50659e+07	1.63946e+09	1.69365e+09	1.82856e+07	8.02242e+07	6.26518e+07	8.00816e+07	1.23097e+07	3.26179e+07	1.16384e+08	3.67921e+07	2.45688e+08	1.90899e+08	2.27402e+08	5.14932e+08	8.30345e+08	2.05539e+09
0	 5045.13	-1149.76	 666.856	-347.308	 313.348	-120.031	 104.141	-105.121	 118.906	-160.744	 291.399	-465.097	 946.701	-3236.18	-5103.33	  100.97	 412.605	 -1098.5	 2083.07	-5632.52	 9053.09	-31131.7	-10076.5	  3420.8	-1923.42	 1201.86	-765.563	 478.874	-286.024	 158.085	-75.0236	 32.7244	-27.9456	 10.3321	-4.12733	-10.6494	 36.8957	-76.5292	 127.281	 -168.29	 65.6326	 1817.78	 56810.6	 8646.07	-2479.62	 1291.64	-790.742	 510.027	-330.328	 208.443	-124.724	 68.3311	-45.0757	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	       0	 22.7469	-56.0904	 109.988	-192.914	 316.104	-498.565	 778.024	-1253.07	 2274.35	-7737.48	-10694.2	  2728.3	-1619.02	 1201.55	-969.607	 1368.78	 -1781.7	  6513.6	 10497.4	-1542.79	 870.956	-521.885	 302.677	-133.002	-17.6814	 170.989	-349.964	 590.375	-982.946	 1828.24	-7379.41	  -15009	 1196.58	-844.662	 566.599	-319.526	 360.569	 -243.85	 267.774	-402.224	 2982.63	 1338.03	 -372.88	 295.078	-166.098	 172.697	-141.215	 1867.43	  434.47	-155.763	 16.1285	-103.314	  1.4562	 46.4609	-132.457	-1218.88	-83.6516	-64.7961	 -41.279	-91.3586	-54.7108	-52.3069	 8.05912	-14.2451	 55.6874	 -197.45	 288.457	-463.183	 804.038	-1158.52	 2286.86
2621.8	 -741.246	  588.272	 -179.516	  130.446	 -129.501	 -108.755	  66.3058	 -74.8377	  271.754	 -254.688	  458.068	 -785.508	  2960.86	  7120.58	 -940.622	  1052.96	 -779.795	  1519.75	 -4990.56	   -14407	 -25699.5	 -3713.43	  1064.98	 -578.026	  352.255	 -221.048	  136.443	 -80.7916	  44.3616	 -16.4911	  17.3276	 -9.77457	  3.24424	-0.873756	 -5.53756	  16.6058	 -33.5004	  55.6384	 -77.7987	  54.0169	   580.45	  20103.8	  3064.83	  -148.83	  570.102	 -404.928	  400.474	  371.838	   658.05	  65.3548	  277.572	 -329.469	 -482.986	 -312.868	 -18.9027	 0.298029	 -95.4367	   208.08	  18.0423	 -24.8221	 -51.1304	   10.772	  121.501	 -167.066	 -36.0685	 -447.664	  -172.48	 -186.559	  224.616	  469.934	 -98.6266	 -282.535	 -104.963	 -42.1835	     -123	 -100.312	 -190.442	   159.65	  110.117	  158.313	  192.914	  253.455	   90.946	  491.895	 -100.238	 -380.571	  2.17216	   232.28	  220.887	  44.2999	  787.479	 -2252.36	 -13537.3	 -3894.32	  631.333	 -222.515	 0.936759	  79.6135	 -182.274	  936.552	  4034.96	  204.651	 -114.326	  18.1914	  59.9523	 -19.5647	 -81.5613	 -42.1053	  34.4074	 -143.543	 -58.6967	 -79.6011	 -433.634	 -3033.56	  -378.09	  256.524	 -155.841	  121.511	 -167.902	  278.975	 -544.941	  875.749	 -4968.12	 -3350.88	  784.467	 -376.192	  165.468	 -4.97232	 -138.532	  4428.49	  1452.64	 -544.696	   115.38	  35.1692	  125.521	   -228.6	  147.449	  1375.26	  117.231	 -148.806	 -70.9419	  -112.25	  34.4392	 -1.80303	  17.9981	  135.356	 -163.682	  369.088	   -536.9	   697.02	 -1086.71	  1849.23	 -3567.51
