learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1384.0,0.414666097,0.0,1384.0,0.0,0.0,0.051035672783035474,0.0,?,0.0,0.2866159122595501,1384.0,0.0
1385.0,0.415029467,0.0,1385.0,0.0,0.0,0.05103248012056756,0.0,?,0.0,0.15220789616703886,1385.0,0.0
1386.0,0.415394998,0.0,1386.0,0.0,0.0,0.05103850736398534,0.0,?,0.0,0.2581743147308809,1386.0,0.0
1387.0,0.415759141,0.0,1387.0,0.0,0.0,0.05100278858912037,0.0,?,0.0,0.20032748907418907,1387.0,0.0
1388.0,0.416161014,0.0,1388.0,0.0,0.0,0.051034118416125665,0.0,?,0.0,0.2933205899157959,1388.0,0.0
1389.0,0.416524385,0.0,1389.0,0.0,0.0,0.051060279649631855,0.0,?,0.0,0.2862721485514622,1389.0,0.0
1390.0,0.416894587,0.0,1390.0,0.0,0.0,0.05107917721672138,0.0,?,0.0,0.12163508175061181,1390.0,0.0
1391.0,0.417268443,0.0,1391.0,0.0,0.0,0.05108763350874306,0.0,?,0.0,0.26174922749234303,1391.0,0.0
1392.0,0.417618981,0.0,1392.0,0.0,0.0,0.05111367100500942,0.0,?,0.0,0.2862843538683796,1392.0,0.0
1393.0,0.417972425,0.0,1393.0,0.0,0.0,0.0511223842302982,0.0,?,0.0,0.2622664577715435,1393.0,0.0
1394.0,0.418334024,0.0,1394.0,0.0,0.0,0.05112139733899682,0.0,?,0.0,0.2488073281518851,1394.0,0.0
1395.0,0.418710727,0.0,1395.0,0.0,0.0,0.05114508551488641,0.0,?,0.0,0.2832627593688115,1395.0,0.0
1396.0,0.419081843,0.0,1396.0,0.0,0.0,0.05115123379992725,0.0,?,0.0,0.2588847824345794,1396.0,0.0
1397.0,0.419456305,0.0,1397.0,0.0,0.0,0.05118239747901235,0.0,?,0.0,0.2938863696502835,1397.0,0.0
