11190.7	 23202.9	 20416.2	 21817.4	 20821.3	 21405.3	 21140.4	 21283.8	 21125.8	 21220.8	 21154.7	 21234.6	 21267.5	 21329.5	 21365.6	 21381.6	 21604.7	 21633.4	   21624	 21704.8	 21667.2	 21683.7	 21666.4	 21553.7	 21494.4	 21404.5	 21267.5	 21210.2	 21355.6	 21459.7	 21476.4	 21540.5	 21653.5	 21702.9	 21696.8	 21730.4	 21730.9	 21668.1	 21696.8	 21816.5	 21729.3	 21761.8	 21687.1	 21652.5	 21697.4	   21611	 21639.1	 21712.2	 21527.8	 21408.6	 21424.1	 21513.4	 21461.6	 21403.9	 21363.4	 21308.7	 21200.4	 21247.7	 21282.1	 21285.4	   21420	   21449	 21554.2	 21636.8	 21604.6	 21544.1	 21515.1	 21499.9	 21584.1	 21543.7	 21583.3	 21573.7	 21593.4	 21568.7	 21584.4	   21645	 21714.4	 21800.1	 21745.3	 21842.7	   21826	 21780.1	 21737.4	 21718.7	 21582.3	 21544.9	 21497.5	 21452.2	 21498.2	 21446.8	 21432.3	   21461	 21386.8	 21398.3	 21472.2	 21512.2	 21557.9	 21606.1	 21702.8	 21678.2	 21680.4	 21701.2	 21691.7	 21708.5	 21673.4	 21717.8	 21680.4	 21718.4	 21498.1	 21639.2	 21312.9	 22611.2	 23981.2	 23749.9	 23989.8	 23878.2	 23997.4	 23904.1	   23865	 23780.2	 23795.4	 23797.1	 23802.3	 23875.6	 23946.4	   23936	 23992.7	 24073.2	 24087.3	 24171.6	 24042.1	 24066.2	 24022.2	 24210.3	   23975	 24470.8	 21204.3	 3106.95	-2780.17	-2029.58	-2327.99	-1992.48	-1932.55	-1804.99	-1919.25	 -1868.7	-1906.14	-597.394	   11616	 15268.2	 14624.2	 14883.9	   14730	 15010.7	 14886.7	 14906.6	 14949.9	 14718.2	 15083.6	 15063.3	 15109.8	 14830.2	 15041.4	   14767	 15198.8	 14342.5	 17605.3	 23391.2	 22861.2	   23352	 23255.9	 23297.1	   23460	 23247.5	 23791.9	 22951.4	 24360.4	 15817.3	 3332.35	 3621.32	 3092.91	 3580.83	 3455.55	 3667.43	 3709.83	 3715.39	 3805.01	 3705.85	 4087.66	  3500.2	 4526.06	-75.6395	-5976.95	-4900.23	-5366.95	-5070.06	-5204.48	 -5149.7	-5258.26	-5236.85	-5141.67	-5060.93	 -5084.2	 -4807.3	-5678.87	-7159.77	-6950.37	-7020.24	-6885.99	-6874.43	-6771.31	-6710.35	-6676.85	-6758.38	-6653.28	-6716.85	-6594.32	-6662.35	-6670.36	-6614.58	-6694.31	-6671.62	-6559.35	-6524.08	-6286.19	-6735.21	-6572.66	-12207.8	-6972.38	-7134.93	 -7005.7	 -7787.6	-12514.2	-5081.87	-33812.5
-5263.83	-11762.1	-10513.4	-11315.6	  -10751	-11122.1	-10971.9	-11098.3	-11137.1	-11131.7	-11090.3	-11040.4	-11106.6	-11092.9	-11197.5	-11008.7	-10368.6	-10404.2	-10387.5	-10442.5	  -10342	-10426.8	-10405.8	  -10454	-10640.1	-10722.6	-10781.9	  -11030	-10930.5	-10643.7	-10597.4	-10643.3	  -10856	  -10807	-10739.7	-10505.1	  -10358	  -10158	-10004.6	 -9833.6	-9745.98	-9764.72	-9829.87	-9622.14	-9533.68	-9699.43	 -9507.3	 -9319.9	 -9527.5	-9702.55	-9558.22	-9843.42	-10171.6	  -10040	-9887.44	-9889.76	-9892.72	-9987.36	-10232.7	-10432.6	-10574.5	-10659.2	  -10563	-10357.3	-10448.7	-10644.2	-10677.7	-10553.6	-10495.5	-10560.8	-10753.3	-10991.7	-10919.8	-11065.5	-10992.3	-10840.8	  -10500	  -10592	-10564.2	-10465.4	-10519.1	-10672.5	-10675.5	-10832.3	-10998.9	-10900.3	-10911.2	-10837.6	-10563.1	-10639.9	  -10696	-10769.9	-10955.1	-10996.4	-10977.1	-10972.9	-10873.3	-10906.2	-10846.5	-10906.7	-10928.8	  -10904	-10962.4	-11015.4	-10998.9	-11173.3	-11006.2	-11349.6	-11126.4	-11994.5	-10848.9	-16564.7	-28907.6	-28691.9	-28613.4	-28263.9	-28337.1	-28234.3	-28245.8	-28329.1	-28351.1	-28370.1	-28302.3	-28286.5	-28428.6	-28403.6	-28433.9	-28442.7	-28490.8	-28616.2	-28685.8	-28784.9	-28746.1	-28845.2	-28838.6	-28706.4	-28161.9	-22874.8	-20971.4	  -21272	  -21003	-21113.9	-21012.9	-20901.9	-20564.8	-20901.4	-20361.5	-22292.9	-32083.5	  -32835	-32761.6	-32773.7	-32770.9	-32773.8	-32769.6	-32774.7	-32769.7	-32773.9	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	-32775.8	-32763.5	-32785.1	-32749.7	-32805.2	  -32720	-32852.3	-32633.4	-33069.9	-31069.3	-23124.3	-22253.8	-22470.7	-22279.1	-22298.5	-22336.5	-22402.4	  -22445	-22609.5	-22603.6	-22749.9	-22443.7	-22668.9	-20788.7	-18453.1	-18613.5	-18400.7	-18499.9	-18223.9	  -18379	  -18128	-18003.1	-18070.6	-17976.9	-17805.2	-18190.5	-17269.5	-15132.8	-15305.9	-15179.4	-15280.8	-15353.5	-15351.2	-15422.1	-15624.8	-15371.9	-15436.9	-15561.5	-15660.4	-15622.3	-15622.9	-15765.2	-15663.2	  -15682	-15571.9	-15834.3	-15658.7	  -16284	-18507.9	-20976.3	-18021.4	-17913.2	-17997.2	-18397.7	-21565.7	-17741.9	-34741.2
11190.7	 23202.9	 20416.2	 21817.4	 20821.3	 21405.3	 21140.4	 21283.8	 21125.8	 21220.8	 21154.7	 21234.6	 21267.5	 21329.5	 21365.6	 21381.6	 21604.7	 21633.4	   21624	 21704.8	 21667.2	 21683.7	 21666.4	 21553.7	 21494.4	 21404.5	 21267.5	 21210.2	 21355.6	 21459.7	 21476.4	 21540.5	 21653.5	 21702.9	 21696.8	 21730.4	 21730.9	 21668.1	 21696.8	 21816.5	 21729.3	 21761.8	 21687.1	 21652.5	 21697.4	   21611	 21639.1	 21712.2	 21527.8	 21408.6	 21424.1	 21513.4	 21461.6	 21403.9	 21363.4	 21308.7	 21200.4	 21247.7	 21282.1	 21285.4	   21420	   21449	 21554.2	 21636.8	 21604.6	 21544.1	 21515.1	 21499.9	 21584.1	 21543.7	 21583.3	 21573.7	 21593.4	 21568.7	 21584.4	   21645	 21714.4	 21800.1	 21745.3	 21842.7	   21826	 21780.1	 21737.4	 21718.7	 21582.3	 21544.9	 21497.5	 21452.2	 21498.2	 21446.8	 21432.3	   21461	 21386.8	 21398.3	 21472.2	 21512.2	 21557.9	 21606.1	 21702.8	 21678.2	 21680.4	 21701.2	 21691.7	 21708.5	 21673.4	 21717.8	 21680.4	 21718.4	 21498.1	 21639.2	 21312.9	 22611.2	 23981.2	 23749.9	 23989.8	 23878.2	 23997.4	 23904.1	   23865	 23780.2	 23795.4	 23797.1	 23802.3	 23875.6	 23946.4	   23936	 23992.7	 24073.2	 24087.3	 24171.6	 24042.1	 24066.2	 24022.2	 24210.3	   23975	 24470.8	 21204.3	 3106.95	-2780.17	-2029.58	-2327.99	-1992.48	-1932.55	-1804.99	-1919.25	 -1868.7	-1906.14	-597.394	   11616	 15268.2	 14624.2	 14883.9	   14730	 15010.7	 14886.7	 14906.6	 14949.9	 14718.2	 15083.6	 15063.3	 15109.8	 14830.2	 15041.4	   14767	 15198.8	 14342.5	 17605.3	 23391.2	 22861.2	   23352	 23255.9	 23297.1	   23460	 23247.5	 23791.9	 22951.4	 24360.4	 15817.3	 3332.35	 3621.32	 3092.91	 3580.83	 3455.55	 3667.43	 3709.83	 3715.39	 3805.01	 3705.85	 4087.66	  3500.2	 4526.06	-75.6395	-5976.95	-4900.23	-5366.95	-5070.06	-5204.48	 -5149.7	-5258.26	-5236.85	-5141.67	-5060.93	 -5084.2	 -4807.3	-5678.87	-7159.77	-6950.37	-7020.24	-6885.99	-6874.43	-6771.31	-6710.35	-6676.85	-6758.38	-6653.28	-6716.85	-6594.32	-6662.35	-6670.36	-6614.58	-6694.31	-6671.62	-6559.35	-6524.08	-6286.19	-6735.21	-6572.66	-12207.8	-6972.38	-7134.93	 -7005.7	 -7787.6	-12514.2	-5081.87	-33812.5
-5263.83	-11762.1	-10513.4	-11315.6	  -10751	-11122.1	-10971.9	-11098.3	-11137.1	-11131.7	-11090.3	-11040.4	-11106.6	-11092.9	-11197.5	-11008.7	-10368.6	-10404.2	-10387.5	-10442.5	  -10342	-10426.8	-10405.8	  -10454	-10640.1	-10722.6	-10781.9	  -11030	-10930.5	-10643.7	-10597.4	-10643.3	  -10856	  -10807	-10739.7	-10505.1	  -10358	  -10158	-10004.6	 -9833.6	-9745.98	-9764.72	-9829.87	-9622.14	-9533.68	-9699.43	 -9507.3	 -9319.9	 -9527.5	-9702.55	-9558.22	-9843.42	-10171.6	  -10040	-9887.44	-9889.76	-9892.72	-9987.36	-10232.7	-10432.6	-10574.5	-10659.2	  -10563	-10357.3	-10448.7	-10644.2	-10677.7	-10553.6	-10495.5	-10560.8	-10753.3	-10991.7	-10919.8	-11065.5	-10992.3	-10840.8	  -10500	  -10592	-10564.2	-10465.4	-10519.1	-10672.5	-10675.5	-10832.3	-10998.9	-10900.3	-10911.2	-10837.6	-10563.1	-10639.9	  -10696	-10769.9	-10955.1	-10996.4	-10977.1	-10972.9	-10873.3	-10906.2	-10846.5	-10906.7	-10928.8	  -10904	-10962.4	-11015.4	-10998.9	-11173.3	-11006.2	-11349.6	-11126.4	-11994.5	-10848.9	-16564.7	-28907.6	-28691.9	-28613.4	-28263.9	-28337.1	-28234.3	-28245.8	-28329.1	-28351.1	-28370.1	-28302.3	-28286.5	-28428.6	-28403.6	-28433.9	-28442.7	-28490.8	-28616.2	-28685.8	-28784.9	-28746.1	-28845.2	-28838.6	-28706.4	-28161.9	-22874.8	-20971.4	  -21272	  -21003	-21113.9	-21012.9	-20901.9	-20564.8	-20901.4	-20361.5	-22292.9	-32083.5	  -32835	-32761.6	-32773.7	-32770.9	-32773.8	-32769.6	-32774.7	-32769.7	-32773.9	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	  -32768	-32775.8	-32763.5	-32785.1	-32749.7	-32805.2	  -32720	-32852.3	-32633.4	-33069.9	-31069.3	-23124.3	-22253.8	-22470.7	-22279.1	-22298.5	-22336.5	-22402.4	  -22445	-22609.5	-22603.6	-22749.9	-22443.7	-22668.9	-20788.7	-18453.1	-18613.5	-18400.7	-18499.9	-18223.9	  -18379	  -18128	-18003.1	-18070.6	-17976.9	-17805.2	-18190.5	-17269.5	-15132.8	-15305.9	-15179.4	-15280.8	-15353.5	-15351.2	-15422.1	-15624.8	-15371.9	-15436.9	-15561.5	-15660.4	-15622.3	-15622.9	-15765.2	-15663.2	  -15682	-15571.9	-15834.3	-15658.7	  -16284	-18507.9	-20976.3	-18021.4	-17913.2	-17997.2	-18397.7	-21565.7	-17741.9	-34741.2
0	 12012.2	-2786.67	 1401.21	-996.077	 583.992	-264.946	 143.411	-157.992	 94.9522	 -66.093	 79.8893	 32.9689	 62.0114	 36.0257	 16.0087	 223.108	 28.7106	-9.37678	  80.745	-37.5372	 16.4667	-17.2425	-112.756	-59.2817	 -89.924	-136.977	-57.3305	 145.435	 104.125	 16.6726	 64.0733	 112.992	 49.4164	  -6.098	 33.6112	0.542314	-62.8365	 28.7291	 119.621	-87.1063	 32.4578	-74.6634	-34.6303	 44.8877	-86.4433	 28.1141	 73.0862	-184.333	-119.212	 15.4396	 89.3123	 -51.772	 -57.669	-40.5369	-54.6956	-108.316	 47.3561	 34.3516	 3.27331	 134.691	 28.9596	 105.157	 82.6692	-32.2152	-60.5475	-28.9388	-15.2633	 84.2831	-40.4587	 39.6572	-9.69187	 19.7513	-24.7404	 15.6855	 60.6085	 69.4255	 85.6946	-54.8265	 97.4062	-16.6916	-45.8599	-42.7445	-18.6157	-136.483	-37.3887	-47.3408	-45.2987	 45.9971	-51.3954	-14.5666	 28.6913	-74.1222	 11.4266	 73.9728	 39.9427	 45.7346	 48.2291	 96.6204	-24.5823	 2.18535	 20.8518	-9.55813	 16.8143	-35.1068	 44.4038	-37.3794	 37.9953	-220.277	 141.037	-326.259	 1298.31	 1369.97	  -231.3	 239.912	-111.531	 119.185	-93.3348	-39.1354	 -84.724	 15.1334	 1.72539	 5.20893	 73.2495	 70.8389	-10.4207	 56.7083	 80.5472	 14.0814	 84.3269	-129.537	  24.138	-44.0827	 188.156	-235.326	 495.851	-3266.53	-18097.4	-5887.12	 750.587	 -298.41	 335.512	 59.9283	 127.556	-114.252	 50.5512	-37.4436	 1308.74	 12213.4	 3652.15	-643.965	 259.696	-153.877	 280.676	-124.005	 19.9133	 43.2545	 -231.72	 365.439	-20.2452	  46.415	-279.611	 211.274	-274.455	 431.804	-856.305	 3262.84	 5785.93	-529.997	  490.74	-96.1249	 41.2335	 162.944	 -212.57	 544.425	-840.479	 1408.96	-8543.05	  -12485	  288.97	-528.412	 487.913	-125.276	 211.882	 42.4002	  5.5539	 89.6198	-99.1537	 381.807	-587.455	 1025.85	 -4601.7	-5901.31	 1076.72	-466.714	 296.886	-134.417	 54.7797	-108.562	 21.4152	 95.1731	 80.7464	-23.2711	 276.902	-871.574	 -1480.9	 209.394	-69.8676	 134.254	 11.5611	 103.119	 60.9585	 33.5008	-81.5337	 105.105	-63.5738	 122.529	-68.0272	-8.00776	 55.7735	-79.7242	 22.6919	  112.27	 35.2696	 237.882	-449.012	 162.547	-5635.14	 5235.42	-162.551	  129.23	-781.895	-4726.63	 7432.35	-28730.6
0	-6498.31	 1248.74	 -802.24	 564.684	-371.199	 150.263	-126.462	-38.7293	 5.35034	 41.4688	 49.8201	-66.2045	 13.6983	-104.558	 188.824	 640.116	-35.5917	 16.6834	-55.0291	 100.452	-84.7106	 20.9348	-48.1637	-186.113	-82.4891	-59.2695	-248.135	 99.5343	 286.711	 46.3312	-45.8868	-212.672	 48.9403	 67.2894	 234.599	 147.197	 199.985	 153.394	 170.974	 87.6147	-18.7392	-65.1444	 207.722	  88.464	-165.752	 192.128	 187.399	-207.592	-175.055	 144.337	-285.207	-328.219	 131.685	 152.518	-2.32298	-2.95561	 -94.643	-245.296	-199.917	-141.895	-84.7187	 96.1373	 205.781	-91.4718	-195.426	-33.5162	 124.047	 58.1466	 -65.342	-192.488	-238.406	 71.8857	-145.638	  73.152	 151.504	 340.772	-91.9034	 27.7309	 98.8605	 -53.723	 -153.43	 -2.9939	-156.828	-166.543	 98.5747	-10.9248	  73.656	 274.519	-76.8599	-56.1075	-73.9054	-185.179	-41.3187	 19.3494	 4.12941	 99.6348	-32.8627	 59.6555	-60.1378	-22.1634	 24.8278	 -58.414	-53.0403	 16.5796	-174.482	 167.183	-343.461	  223.25	  -868.1	 1145.54	-5715.74	  -12343	 215.714	 78.5455	 349.434	 -73.132	 102.795	 -11.502	-83.3695	-21.9054	-19.0627	 67.7793	 15.8796	-142.107	 24.9765	-30.2681	-8.84457	-48.0931	-125.407	-69.5723	-99.1341	 38.8453	-99.0944	 6.59498	 132.115	 544.527	 5287.07	 1903.46	-300.632	 269.056	-110.985	 101.035	 111.034	 337.121	-336.645	 539.954	-1931.42	-9790.68	 -751.43	 73.3648	-12.0528	 2.76688	-2.87741	 4.15152	 -5.0245	 4.94665	-4.23973	 5.94404	       0	       0	       0	       0	       0	       0	       0	       0	       0	 -7.7613	 12.2493	-21.6128	 35.4131	-55.5093	  85.252	-132.331	 218.916	 -436.47	 2000.53	 7944.99	 870.526	-216.891	  191.57	-19.3319	-38.0604	-65.9204	-42.5325	-164.537	 5.86147	-146.227	 306.133	-225.162	 1880.23	 2335.59	-160.401	 212.819	-99.2571	 276.063	-155.101	 250.956	 124.872	-67.4461	 93.6564	 171.676	-385.239	 921.015	 2136.66	-173.059	 126.422	-101.316	  -72.76	 2.31917	-70.8819	-202.711	 252.864	-64.9674	-124.638	 -98.906	 38.1469	-0.63644	-142.266	 101.986	-18.7707	 110.072	 -262.43	 175.672	-625.359	-2223.84	-2468.46	 2954.91	  108.26	-84.0095	-400.563	-3167.94	 3823.74	-16999.3
0	13657.2	3053.67	1614.61	1145.01	691.979	304.591	191.205	 162.67	95.1028	78.0253	94.1506	73.9594	63.5064	 110.59	189.501	677.883	45.7282	19.1379	97.7137	107.237	86.2962	27.1214	122.611	195.326	122.028	 149.25	254.672	176.234	305.033	49.2398	78.8098	240.825	69.5495	67.5652	236.994	147.198	209.625	156.061	208.666	123.547	37.4789	 99.088	210.589	99.2007	186.939	194.174	201.147	277.621	211.792	145.161	298.864	332.277	143.759	157.813	54.7449	108.357	 105.83	247.689	199.943	195.642	89.5317	142.479	221.766	96.9789	 204.59	44.2808	124.982	102.395	76.8536	196.531	238.603	74.5497	147.724	74.8148	163.177	347.772	125.657	61.4405	138.785	56.2563	160.137	42.8493	157.929	215.324	105.427	 48.585	86.4707	278.346	92.4604	57.9676	79.2792	199.463	42.8696	76.4616	40.1556	 109.63	58.3609	113.553	 64.968	22.2709	32.4225	59.1908	55.6416	38.8248	180.044	 171.31	345.556	313.627	879.482	 1191.1	5861.34	12418.8	316.279	252.443	366.802	139.833	138.846	40.7907	118.864	26.6245	19.1406	67.9791	 74.951	158.785	27.0632	64.2805	81.0314	50.1122	151.122	147.038	 102.03	58.7558	212.656	235.418	 513.15	 3311.6	18853.8	6187.19	808.555	401.796	353.392	117.471	169.112	355.955	340.419	541.251	2333.06	15653.3	3728.66	 648.13	259.976	153.902	280.691	124.074	20.5374	43.5365	231.758	365.488	20.2452	 46.415	279.611	211.274	274.455	431.804	856.305	3262.84	5785.93	530.053	490.893	98.5246	54.3533	172.139	229.028	560.277	868.522	1475.02	8774.16	14798.6	917.235	571.193	524.173	126.758	215.273	 78.379	42.8935	187.361	99.3268	408.851	662.435	1050.27	4971.01	6346.69	 1088.6	512.946	313.039	307.049	164.491	273.432	126.695	116.649	123.659	173.246	 474.43	1268.03	2599.69	271.653	144.444	168.194	73.6728	103.145	 93.489	205.461	265.684	123.563	139.915	157.467	77.9928	8.03301	152.808	129.449	29.4493	157.227	 264.79	295.717	769.861	2229.77	6152.08	6011.75	195.303	154.136	878.528	5690.07	8358.28	  33383
0	          0	1.06036e+10	1.43906e+09	4.69607e+08	4.53026e+08	3.87388e+08	1.13386e+08	2.85353e+07	6.75669e+07	1.70776e+07	1.61254e+07	2.01913e+07	 1.0453e+07	4.70837e+07	7.89113e+07	4.88381e+08	6.32155e+08	2.65903e+07	7.85758e+07	9.52292e+06	2.09404e+07	5.91749e+07	  9.549e+07	7.27148e+07	7.32984e+07	2.72224e+07	1.05422e+08	7.84379e+07	1.28799e+08	2.55793e+08	  2.957e+07	1.62015e+08	1.71275e+08	1.98435e+06	1.69429e+08	8.97963e+07	6.24267e+07	5.35637e+07	5.26048e+07	 8.5119e+07	 8.6068e+07	6.16091e+07	1.11501e+08	1.11388e+08	8.77379e+07	7.23545e+06	6.97245e+06	7.64742e+07	6.58286e+07	6.66314e+07	1.53703e+08	3.34132e+07	1.88518e+08	1.40536e+07	1.03068e+08	5.36117e+07	2.52701e+06	 1.4186e+08	4.77461e+07	4.30095e+06	1.06111e+08	5.29476e+07	7.92863e+07	1.24787e+08	1.07611e+08	 1.6031e+08	8.07014e+07	2.25875e+07	 2.5541e+07	1.19677e+08	4.20725e+07	1.64053e+08	7.31747e+07	7.29096e+07	8.83627e+07	1.84595e+08	2.22115e+08	6.42169e+07	7.73448e+07	8.25291e+07	1.03881e+08	1.17288e+08	 1.1508e+08	5.73947e+07	1.09897e+08	5.68422e+07	3.78858e+07	1.91876e+08	1.85886e+08	3.44928e+07	2.13117e+07	1.20183e+08	1.56593e+08	 3.3592e+07	 3.6306e+07	6.94744e+07	5.12691e+07	 5.5192e+07	 4.8585e+07	4.26971e+07	1.01516e+07	2.67683e+07	3.54915e+06	1.68168e+07	1.41219e+08	8.73322e+06	1.74246e+08	3.19286e+07	5.65855e+08	3.11613e+08	4.67024e+09	6.55741e+09	1.21025e+10	6.38363e+07	1.14359e+08	2.26968e+08	     987031	9.80555e+07	7.80733e+07	9.22394e+07	7.48388e+06	4.88385e+07	6.97185e+06	8.38336e+07	1.31721e+08	3.72173e+07	1.67508e+07	3.09192e+07	 1.0101e+08	4.08438e+06	4.50071e+07	4.32747e+07	  1.539e+08	 2.2762e+07	2.77732e+08	2.79845e+09	1.55422e+10	1.26667e+10	5.37863e+09	4.06759e+08	4.84035e+07	2.35922e+08	5.16416e+07	1.86843e+08	 1.5536e+07	2.00832e+08	1.79181e+09	1.33202e+10	1.19246e+10	3.08053e+09	3.88154e+08	1.06074e+08	1.26789e+08	1.56616e+08	1.03537e+08	 2.2999e+07	1.88222e+08	1.33729e+08	3.45242e+08	2.61698e+07	2.33196e+08	6.83369e+07	6.31812e+07	1.57349e+08	4.24501e+08	2.40653e+09	2.52309e+09	5.25588e+09	3.91606e+07	3.92368e+08	4.41713e+07	1.17786e+08	5.68887e+07	3.31249e+08	3.08245e+08	6.06498e+08	7.29914e+09	 6.0244e+09	1.38813e+10	3.46042e+08	4.70194e+07	3.97415e+08	8.85149e+07	1.36894e+08	3.54855e+07	1.44467e+08	8.80338e+07	3.09524e+08	2.53584e+08	3.87839e+08	3.92073e+09	1.37569e+09	5.25809e+09	5.75655e+08	1.99907e+08	5.99048e+06	1.42558e+08	1.08941e+08	1.46737e+08	1.00461e+07	7.01016e+06	4.95869e+07	3.01184e+08	7.93604e+08	1.33166e+09	2.32804e+09	 1.2721e+08	  2.375e+07	9.45208e+07	2.94724e+07	9.65626e+06	1.11972e+08	6.02232e+07	1.42121e+08	1.63519e+07	1.75519e+07	7.94741e+07	6.99598e+07	1.44775e+08	2.33594e+07	9.99995e+07	1.27777e+08	1.07563e+08	3.09273e+07	4.74144e+08	1.45991e+09	3.92231e+09	1.40332e+08	5.81645e+09	4.11663e+07	7.24391e+08	4.81154e+09	2.66821e+09	2.50247e+10
0	 12012.2	-2786.67	 1401.21	-996.077	 583.992	-264.946	 143.411	-157.992	 94.9522	 -66.093	 79.8893	 32.9689	 62.0114	 36.0257	 16.0087	 223.108	 28.7106	-9.37678	  80.745	-37.5372	 16.4667	-17.2425	-112.756	-59.2817	 -89.924	-136.977	-57.3305	 145.435	 104.125	 16.6726	 64.0733	 112.992	 49.4164	  -6.098	 33.6112	0.542314	-62.8365	 28.7291	 119.621	-87.1063	 32.4578	-74.6634	-34.6303	 44.8877	-86.4433	 28.1141	 73.0862	-184.333	-119.212	 15.4396	 89.3123	 -51.772	 -57.669	-40.5369	-54.6956	-108.316	 47.3561	 34.3516	 3.27331	 134.691	 28.9596	 105.157	 82.6692	-32.2152	-60.5475	-28.9388	-15.2633	 84.2831	-40.4587	 39.6572	-9.69187	 19.7513	-24.7404	 15.6855	 60.6085	 69.4255	 85.6946	-54.8265	 97.4062	-16.6916	-45.8599	-42.7445	-18.6157	-136.483	-37.3887	-47.3408	-45.2987	 45.9971	-51.3954	-14.5666	 28.6913	-74.1222	 11.4266	 73.9728	 39.9427	 45.7346	 48.2291	 96.6204	-24.5823	 2.18535	 20.8518	-9.55813	 16.8143	-35.1068	 44.4038	-37.3794	 37.9953	-220.277	 141.037	-326.259	 1298.31	 1369.97	  -231.3	 239.912	-111.531	 119.185	-93.3348	-39.1354	 -84.724	 15.1334	 1.72539	 5.20893	 73.2495	 70.8389	-10.4207	 56.7083	 80.5472	 14.0814	 84.3269	-129.537	  24.138	-44.0827	 188.156	-235.326	 495.851	-3266.53	-18097.4	-5887.12	 750.587	 -298.41	 335.512	 59.9283	 127.556	-114.252	 50.5512	-37.4436	 1308.74	 12213.4	 3652.15	-643.965	 259.696	-153.877	 280.676	-124.005	 19.9133	 43.2545	 -231.72	 365.439	-20.2452	  46.415	-279.611	 211.274	-274.455	 431.804	-856.305	 3262.84	 5785.93	-529.997	  490.74	-96.1249	 41.2335	 162.944	 -212.57	 544.425	-840.479	 1408.96	-8543.05	  -12485	  288.97	-528.412	 487.913	-125.276	 211.882	 42.4002	  5.5539	 89.6198	-99.1537	 381.807	-587.455	 1025.85	 -4601.7	-5901.31	 1076.72	-466.714	 296.886	-134.417	 54.7797	-108.562	 21.4152	 95.1731	 80.7464	-23.2711	 276.902	-871.574	 -1480.9	 209.394	-69.8676	 134.254	 11.5611	 103.119	 60.9585	 33.5008	-81.5337	 105.105	-63.5738	 122.529	-68.0272	-8.00776	 55.7735	-79.7242	 22.6919	  112.27	 35.2696	 237.882	-449.012	 162.547	-5635.14	 5235.42	-162.551	  129.23	-781.895	-4726.63	 7432.35	-28730.6
-6498.31	 1248.74	 -802.24	 564.684	-371.199	 150.263	-126.462	-38.7293	 5.35034	 41.4688	 49.8201	-66.2045	 13.6983	-104.558	 188.824	 640.116	-35.5917	 16.6834	-55.0291	 100.452	-84.7106	 20.9348	-48.1637	-186.113	-82.4891	-59.2695	-248.135	 99.5343	 286.711	 46.3312	-45.8868	-212.672	 48.9403	 67.2894	 234.599	 147.197	 199.985	 153.394	 170.974	 87.6147	-18.7392	-65.1444	 207.722	  88.464	-165.752	 192.128	 187.399	-207.592	-175.055	 144.337	-285.207	-328.219	 131.685	 152.518	-2.32298	-2.95561	 -94.643	-245.296	-199.917	-141.895	-84.7187	 96.1373	 205.781	-91.4718	-195.426	-33.5162	 124.047	 58.1466	 -65.342	-192.488	-238.406	 71.8857	-145.638	  73.152	 151.504	 340.772	-91.9034	 27.7309	 98.8605	 -53.723	 -153.43	 -2.9939	-156.828	-166.543	 98.5747	-10.9248	  73.656	 274.519	-76.8599	-56.1075	-73.9054	-185.179	-41.3187	 19.3494	 4.12941	 99.6348	-32.8627	 59.6555	-60.1378	-22.1634	 24.8278	 -58.414	-53.0403	 16.5796	-174.482	 167.183	-343.461	  223.25	  -868.1	 1145.54	-5715.74	  -12343	 215.714	 78.5455	 349.434	 -73.132	 102.795	 -11.502	-83.3695	-21.9054	-19.0627	 67.7793	 15.8796	-142.107	 24.9765	-30.2681	-8.84457	-48.0931	-125.407	-69.5723	-99.1341	 38.8453	-99.0944	 6.59498	 132.115	 544.527	 5287.07	 1903.46	-300.632	 269.056	-110.985	 101.035	 111.034	 337.121	-336.645	 539.954	-1931.42	-9790.68	 -751.43	 73.3648	-12.0528	 2.76688	-2.87741	 4.15152	 -5.0245	 4.94665	-4.23973	 5.94404	       0	       0	       0	       0	       0	       0	       0	       0	       0	 -7.7613	 12.2493	-21.6128	 35.4131	-55.5093	  85.252	-132.331	 218.916	 -436.47	 2000.53	 7944.99	 870.526	-216.891	  191.57	-19.3319	-38.0604	-65.9204	-42.5325	-164.537	 5.86147	-146.227	 306.133	-225.162	 1880.23	 2335.59	-160.401	 212.819	-99.2571	 276.063	-155.101	 250.956	 124.872	-67.4461	 93.6564	 171.676	-385.239	 921.015	 2136.66	-173.059	 126.422	-101.316	  -72.76	 2.31917	-70.8819	-202.711	 252.864	-64.9674	-124.638	 -98.906	 38.1469	-0.63644	-142.266	 101.986	-18.7707	 110.072	 -262.43	 175.672	-625.359	-2223.84	-2468.46	 2954.91	  108.26	-84.0095	-400.563	-3167.94	 3823.74	-16999.3
