10890.3	 23271.2	 20443.9	 21846.6	 20858.1	 21507.6	 21230.7	 21654.5	 21237.1	 21163.7	 21496.7	 21587.1	 21559.4	 21556.8	 21649.7	 21906.5	 22006.1	 21820.7	 21763.3	 21948.3	 21875.1	 21583.7	 21297.9	 21160.6	 21338.9	 21183.6	 21112.9	 21197.3	 21250.6	 21221.8	 21318.6	 21464.5	 21514.1	 21599.1	 21660.9	 21440.8	 21373.3	 21420.7	 21427.4	 21528.2	 21483.3	 21598.3	 21571.7	 21776.4	 21704.7	 21527.5	 21682.8	 21528.5	   21594	   21676	 21773.9	 21817.6	 21815.1	 21711.3	 21578.4	 19979.5	 19301.9	 19577.6	 19552.9	 19615.1	 19572.5	 19671.8	 19617.3	 19691.3	 19323.7	 19541.5	 18967.5	 20000.3	 18180.3	 26959.9	 33536.1	 32710.4	 32326.3	 34026.5	 19609.3	  9396.7	 12091.9	   10950	 11876.3	 11565.3	 18936.2	 19911.2	 19763.6	 19905.8	 19864.8	 20040.4	 18270.4	 3529.73	-4024.02	-8843.43	 -5641.8	-28740.2	-34960.9	-25200.5	-16453.7	-29015.6	-24520.1	-11386.8	-9383.18	-5924.05	  3482.5	 4145.21	 6930.85	 7811.67	 1883.72	  1422.1	-6376.95	 1438.75	   12609	 17044.4	-17150.3	 7114.01	-9554.63	-32438.4	-31231.8	-35630.3	-20942.4	-21378.7
-5562.24	-11576.8	-10203.5	  -10944	-10512.1	-10865.5	-10920.3	-11093.5	  -11117	-11406.9	-11016.9	-10769.2	-10732.7	-10817.9	-10767.4	-10692.6	-10802.2	-10891.9	-10541.1	-9936.76	-9461.93	-9522.39	-9688.24	-9865.26	-9338.02	 -9080.7	-9418.75	-9566.55	 -9905.2	-10180.9	-9848.57	-9935.72	-10342.7	  -10618	-10551.9	-10894.9	-10770.2	-10800.2	-11005.7	-10996.6	-10984.3	-10897.7	-11006.1	-10848.7	  -10868	-11219.8	-11086.9	-11132.2	-11070.6	-11199.2	-11105.7	-11387.2	-11111.6	-11809.3	-10965.7	-22766.6	-28239.1	  -26693	-27535.1	-27021.2	-27306.9	-27074.1	-27383.2	-27373.8	  -27800	-27534.9	-27971.6	  -26977	-28365.3	-20741.9	-6349.13	-7168.65	-6302.28	-7019.66	-3469.36	-1858.49	-2338.63	-1961.34	-1928.05	-1807.89	-5103.75	-5214.58	-5081.65	-4869.52	-4850.44	-4706.58	-6031.36	-14108.7	  -17762	-20350.6	-18891.7	  -30541	-34286.7	-26203.8	-24465.8	  -31924	-29152.5	-24351.8	-23247.3	-24583.2	-33332.7	-32445.2	-32975.1	-32630.2	-32862.5	-32713.1	-32799.3	-32755.2	-32797.2	-32766.3	-32802.5	-32742.9	-32833.4	-32697.5	-32906.5	-32557.5	-33276.5	  -30406
10890.3	 23271.2	 20443.9	 21846.6	 20858.1	 21507.6	 21230.7	 21654.5	 21237.1	 21163.7	 21496.7	 21587.1	 21559.4	 21556.8	 21649.7	 21906.5	 22006.1	 21820.7	 21763.3	 21948.3	 21875.1	 21583.7	 21297.9	 21160.6	 21338.9	 21183.6	 21112.9	 21197.3	 21250.6	 21221.8	 21318.6	 21464.5	 21514.1	 21599.1	 21660.9	 21440.8	 21373.3	 21420.7	 21427.4	 21528.2	 21483.3	 21598.3	 21571.7	 21776.4	 21704.7	 21527.5	 21682.8	 21528.5	   21594	   21676	 21773.9	 21817.6	 21815.1	 21711.3	 21578.4	 19979.5	 19301.9	 19577.6	 19552.9	 19615.1	 19572.5	 19671.8	 19617.3	 19691.3	 19323.7	 19541.5	 18967.5	 20000.3	 18180.3	 26959.9	 33536.1	 32710.4	 32326.3	 34026.5	 19609.3	  9396.7	 12091.9	   10950	 11876.3	 11565.3	 18936.2	 19911.2	 19763.6	 19905.8	 19864.8	 20040.4	 18270.4	 3529.73	-4024.02	-8843.43	 -5641.8	-28740.2	-34960.9	-25200.5	-16453.7	-29015.6	-24520.1	-11386.8	-9383.18	-5924.05	  3482.5	 4145.21	 6930.85	 7811.67	 1883.72	  1422.1	-6376.95	 1438.75	   12609	 17044.4	-17150.3	 7114.01	-9554.63	-32438.4	-31231.8	-35630.3	-20942.4	-21378.7
-5562.24	-11576.8	-10203.5	  -10944	-10512.1	-10865.5	-10920.3	-11093.5	  -11117	-11406.9	-11016.9	-10769.2	-10732.7	-10817.9	-10767.4	-10692.6	-10802.2	-10891.9	-10541.1	-9936.76	-9461.93	-9522.39	-9688.24	-9865.26	-9338.02	 -9080.7	-9418.75	-9566.55	 -9905.2	-10180.9	-9848.57	-9935.72	-10342.7	  -10618	-10551.9	-10894.9	-10770.2	-10800.2	-11005.7	-10996.6	-10984.3	-10897.7	-11006.1	-10848.7	  -10868	-11219.8	-11086.9	-11132.2	-11070.6	-11199.2	-11105.7	-11387.2	-11111.6	-11809.3	-10965.7	-22766.6	-28239.1	  -26693	-27535.1	-27021.2	-27306.9	-27074.1	-27383.2	-27373.8	  -27800	-27534.9	-27971.6	  -26977	-28365.3	-20741.9	-6349.13	-7168.65	-6302.28	-7019.66	-3469.36	-1858.49	-2338.63	-1961.34	-1928.05	-1807.89	-5103.75	-5214.58	-5081.65	-4869.52	-4850.44	-4706.58	-6031.36	-14108.7	  -17762	-20350.6	-18891.7	  -30541	-34286.7	-26203.8	-24465.8	  -31924	-29152.5	-24351.8	-23247.3	-24583.2	-33332.7	-32445.2	-32975.1	-32630.2	-32862.5	-32713.1	-32799.3	-32755.2	-32797.2	-32766.3	-32802.5	-32742.9	-32833.4	-32697.5	-32906.5	-32557.5	-33276.5	  -30406
0	 12380.9	-2827.26	 1402.69	-988.506	 649.502	-276.954	 423.802	-417.311	-73.4026	 332.982	 90.3815	-27.7076	  -2.572	 92.8878	 256.779	 99.5674	-185.312	-57.4076	 184.945	-73.1753	-291.381	-285.799	 -137.28	 178.273	-155.327	-70.7455	 84.4323	 53.2731	-28.7276	 96.8126	 145.842	 49.6592	 84.9526	 61.7559	 -220.01	-67.5041	 47.3254	 6.76769	 100.744	-44.9025	 115.026	-26.5479	 204.688	-71.7324	-177.231	  155.32	-154.294	 65.5147	 81.9824	 97.9421	 43.6926	-2.49648	-103.805	-132.962	-1598.88	-677.627	  275.78	-24.7109	 62.2091	-42.6866	 99.3294	-54.4754	  74.018	-367.657	 217.827	-574.036	 1032.85	-1820.01	 8779.58	  6576.2	-825.676	-384.103	 1700.21	-14417.2	-10212.6	 2695.18	-1141.85	 926.302	-310.996	 7370.91	 974.935	 -147.62	 142.234	-41.0336	 175.627	-1769.99	-14740.7	-7553.75	-4819.41	 3201.63	-23098.4	 -6220.7	 9760.43	 8746.74	-12561.9	 4495.54	 13133.3	 2003.62	 3459.13	 9406.55	 662.708	 2785.65	 880.812	-5927.94	-461.626	-7799.04	 7815.69	 11170.3	 4435.43	-34194.8	 24264.4	-16668.6	-22883.7	 1206.55	-4398.51	 14687.9	-436.253
0	-6014.53	 1373.29	-740.528	 431.861	-353.344	 -54.839	-173.156	 -23.542	-289.909	 390.069	 247.717	 36.4425	-85.1659	 50.4271	 74.8413	-109.608	-89.6589	 350.753	 604.359	 474.833	 -60.459	-165.849	-177.025	 527.244	  257.32	-338.048	-147.801	-338.649	-275.746	  332.37	-87.1433	-407.026	-275.263	  66.057	-342.933	 124.638	-29.9584	-205.463	 9.06648	 12.2972	 86.6246	-108.377	 157.321	-19.2987	 -351.79	 132.951	-45.3555	 61.6565	-128.662	 93.5039	-281.446	 275.606	-697.687	  843.51	-11800.8	-5472.52	 1546.06	-842.099	 513.971	-285.749	  232.82	-309.109	 9.37757	-426.183	 265.104	-436.718	 994.644	-1388.36	  7623.4	 14392.8	-819.517	 866.368	-717.373	 3550.29	 1610.88	-480.143	  377.29	 33.2909	 120.158	-3295.86	-110.826	 132.932	 212.125	  19.087	 143.858	-1324.79	-8077.36	-3653.28	-2588.58	 1458.93	-11649.3	-3745.74	 8082.92	 1737.97	-7458.18	 2771.47	 4800.71	 1104.52	-1335.91	-8749.44	 887.463	-529.904	 344.861	-232.303	 149.383	 -86.108	 44.0412	-41.9436	 30.8718	-36.1651	 59.5687	-90.4929	 135.895	-208.971	 348.923	-719.002	 2870.57
0	13764.5	3143.14	1586.16	1078.73	739.395	282.332	457.811	417.974	299.057	512.866	 263.69	45.7795	85.2047	105.693	267.463	 148.08	205.862	355.419	632.025	480.438	297.587	330.435	224.017	556.568	300.566	345.372	170.218	342.814	277.238	346.183	169.894	410.044	288.074	90.4285	 407.44	141.744	56.0107	205.575	101.151	 46.556	143.996	111.581	258.161	74.2831	393.912	204.451	160.823	 89.965	152.561	135.409	284.818	275.618	705.367	853.925	11908.7	5514.31	1570.47	842.461	517.722	 288.92	253.123	313.873	74.6097	562.853	343.116	721.276	1433.91	 2289.1	11627.4	  15824	1163.33	947.697	1845.36	14847.9	10338.8	2737.61	1202.57	  926.9	333.402	8074.22	981.214	198.652	255.396	45.2556	227.024	2210.86	16808.7	 8390.8	 5470.6	3518.37	25869.7	7261.39	12672.8	8917.74	14609.1	5281.18	13983.2	2287.89	3708.13	12846.6	 1107.6	 2835.6	945.917	5932.49	485.194	7799.52	7815.82	11170.3	4435.54	34194.8	24264.4	16668.9	22884.1	1224.52	4412.33	14705.5	2903.54
0	          0	1.06213e+10	1.55698e+09	5.07437e+08	 3.3933e+08	4.57063e+08	1.75479e+08	3.98364e+07	1.18918e+08	2.13809e+08	2.49176e+08	2.17911e+08	3.94252e+07	2.04884e+07	 1.6177e+08	1.19383e+08	5.77822e+07	1.49557e+08	2.76605e+08	1.51586e+08	1.82851e+08	3.28473e+07	1.06418e+08	3.32551e+08	2.56001e+08	4.48051e+07	1.75154e+08	1.72596e+08	6.55756e+07	6.89452e+07	1.76289e+08	2.40151e+08	 1.2197e+08	1.97646e+08	3.17012e+08	2.65696e+08	8.57332e+07	1.49564e+08	1.04424e+08	5.45949e+07	9.74399e+07	3.24148e+07	 1.4658e+08	1.83878e+08	3.19629e+08	1.89462e+08	4.36279e+07	7.08576e+07	6.25961e+07	 1.7152e+07	1.49409e+08	9.20009e+06	 4.2975e+08	1.48558e+08	1.10547e+10	6.39436e+09	3.94385e+09	7.28007e+08	3.24739e+08	2.28802e+08	3.57965e+07	6.07493e+07	2.39263e+08	4.88243e+08	2.19737e+08	3.78161e+08	7.12634e+08	 8.5519e+08	9.33833e+09	4.19658e+09	1.46607e+10	2.15638e+08	 8.9766e+08	1.30026e+10	4.50907e+09	7.60123e+09	1.53504e+09	2.75672e+08	5.93498e+08	7.74081e+09	  7.093e+09	7.82562e+08	5.67443e+07	2.10141e+08	1.81768e+08	1.98384e+09	1.45978e+10	8.41786e+09	 2.9202e+09	1.95224e+09	2.23514e+10	1.86083e+10	5.41141e+09	3.75505e+09	5.69133e+09	9.32788e+09	  8.702e+09	1.16953e+10	1.42024e+09	 9.1385e+09	 1.1739e+10	  1.728e+09	1.88968e+09	4.98658e+09	 5.4473e+09	7.31432e+09	 1.6297e+07	3.35452e+09	 6.7348e+09	2.97593e+10	9.93036e+09	7.59554e+09	6.21526e+09	2.16596e+10	3.18781e+09	1.02931e+10	1.18019e+10
0	 12380.9	-2827.26	 1402.69	-988.506	 649.502	-276.954	 423.802	-417.311	-73.4026	 332.982	 90.3815	-27.7076	  -2.572	 92.8878	 256.779	 99.5674	-185.312	-57.4076	 184.945	-73.1753	-291.381	-285.799	 -137.28	 178.273	-155.327	-70.7455	 84.4323	 53.2731	-28.7276	 96.8126	 145.842	 49.6592	 84.9526	 61.7559	 -220.01	-67.5041	 47.3254	 6.76769	 100.744	-44.9025	 115.026	-26.5479	 204.688	-71.7324	-177.231	  155.32	-154.294	 65.5147	 81.9824	 97.9421	 43.6926	-2.49648	-103.805	-132.962	-1598.88	-677.627	  275.78	-24.7109	 62.2091	-42.6866	 99.3294	-54.4754	  74.018	-367.657	 217.827	-574.036	 1032.85	-1820.01	 8779.58	  6576.2	-825.676	-384.103	 1700.21	-14417.2	-10212.6	 2695.18	-1141.85	 926.302	-310.996	 7370.91	 974.935	 -147.62	 142.234	-41.0336	 175.627	-1769.99	-14740.7	-7553.75	-4819.41	 3201.63	-23098.4	 -6220.7	 9760.43	 8746.74	-12561.9	 4495.54	 13133.3	 2003.62	 3459.13	 9406.55	 662.708	 2785.65	 880.812	-5927.94	-461.626	-7799.04	 7815.69	 11170.3	 4435.43	-34194.8	 24264.4	-16668.6	-22883.7	 1206.55	-4398.51	 14687.9	-436.253
-6014.53	 1373.29	-740.528	 431.861	-353.344	 -54.839	-173.156	 -23.542	-289.909	 390.069	 247.717	 36.4425	-85.1659	 50.4271	 74.8413	-109.608	-89.6589	 350.753	 604.359	 474.833	 -60.459	-165.849	-177.025	 527.244	  257.32	-338.048	-147.801	-338.649	-275.746	  332.37	-87.1433	-407.026	-275.263	  66.057	-342.933	 124.638	-29.9584	-205.463	 9.06648	 12.2972	 86.6246	-108.377	 157.321	-19.2987	 -351.79	 132.951	-45.3555	 61.6565	-128.662	 93.5039	-281.446	 275.606	-697.687	  843.51	-11800.8	-5472.52	 1546.06	-842.099	 513.971	-285.749	  232.82	-309.109	 9.37757	-426.183	 265.104	-436.718	 994.644	-1388.36	  7623.4	 14392.8	-819.517	 866.368	-717.373	 3550.29	 1610.88	-480.143	  377.29	 33.2909	 120.158	-3295.86	-110.826	 132.932	 212.125	  19.087	 143.858	-1324.79	-8077.36	-3653.28	-2588.58	 1458.93	-11649.3	-3745.74	 8082.92	 1737.97	-7458.18	 2771.47	 4800.71	 1104.52	-1335.91	-8749.44	 887.463	-529.904	 344.861	-232.303	 149.383	 -86.108	 44.0412	-41.9436	 30.8718	-36.1651	 59.5687	-90.4929	 135.895	-208.971	 348.923	-719.002	 2870.57
