learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1927.0,0.407754103,0.0,1927.0,1.0,0.0,0.24799157901656724,4.0,24.25,1.0,0.3928548463730255,1927.0,0.0
1928.0,0.407957864,0.0,1928.0,1.0,0.0,0.247999206408846,4.0,24.25,1.0,0.2813720430285678,1928.0,0.0
1929.0,0.408157264,0.0,1929.0,1.0,0.0,0.24806697645327022,4.0,24.25,1.0,0.1651581644961593,1929.0,0.0
1930.0,0.408358403,0.0,1930.0,1.0,0.0,0.24806808168166372,4.0,24.25,1.0,0.2934214293102596,1930.0,0.0
1931.0,0.408560768,0.0,1931.0,1.0,0.0,0.24810714690308486,4.0,24.25,1.0,0.21994399528272318,1931.0,0.0
1932.0,0.408757987,0.0,1932.0,1.0,0.0,0.2481913637376013,4.0,24.25,1.0,0.1324075106922689,1932.0,0.0
1933.0,0.408959388,0.0,1933.0,1.0,0.0,0.24817909124571896,4.0,24.25,1.0,0.318466862729778,1933.0,0.0
1934.0,0.409178173,0.0,1934.0,1.0,0.0,0.24815087948895512,4.0,24.25,1.0,0.3491617395664208,1934.0,0.0
1935.0,0.409391309,0.0,1935.0,1.0,0.0,0.24810569936067906,4.0,24.25,1.0,0.3819173183165487,1935.0,0.0
1936.0,0.409601314,0.0,1936.0,1.0,0.0,0.24807216961816533,4.0,24.25,1.0,0.35934083796983607,1936.0,0.0
1937.0,0.40984238,0.0,1937.0,1.0,0.0,0.2480664527569976,4.0,24.25,1.0,0.305407129539172,1937.0,0.0
1938.0,0.41003312,0.0,1938.0,1.0,0.0,0.24806377941582664,4.0,24.25,1.0,0.2993557533540011,1938.0,0.0
1939.0,0.41022008,0.0,1939.0,1.0,0.0,0.24815057164047177,4.0,24.25,1.0,0.1257189313603084,1939.0,0.0
1940.0,0.410405394,0.0,1940.0,1.0,0.0,0.24822696463198327,4.0,24.25,1.0,0.14543132564698397,1940.0,0.0
1941.0,0.410595005,0.0,1941.0,1.0,0.0,0.24825351945532112,4.0,24.25,1.0,0.24173994141918376,1941.0,0.0
1942.0,0.410781549,0.0,1942.0,1.0,0.0,0.2481991785695291,4.0,24.25,1.0,0.39857884570084773,1942.0,0.0
1943.0,0.410967701,0.0,1943.0,1.0,0.0,0.24822431408783796,4.0,24.25,1.0,0.24416617200899277,1943.0,0.0
1944.0,0.411153623,0.0,1944.0,1.0,0.0,0.24827626504608433,4.0,24.25,1.0,0.19178140757854767,1944.0,0.0
1945.0,0.411338148,0.0,1945.0,1.0,0.0,0.24827608660059997,4.0,24.25,1.0,0.29282802397294055,1945.0,0.0
1946.0,0.411522938,0.0,1946.0,1.0,0.0,0.2482479940894728,4.0,24.25,1.0,0.34697804895503614,1946.0,0.0
1947.0,0.411709109,0.0,1947.0,1.0,0.0,0.24830781846197827,4.0,24.25,1.0,0.17572653874454225,1947.0,0.0
1948.0,0.411895306,0.0,1948.0,1.0,0.0,0.24832656451495785,4.0,24.25,1.0,0.255376094583874,1948.0,0.0
1949.0,0.412081501,0.0,1949.0,1.0,0.0,0.24835839553444006,4.0,24.25,1.0,0.22963984220673406,1949.0,0.0
1950.0,0.412266265,0.0,1950.0,1.0,0.0,0.24832747421278994,4.0,24.25,1.0,0.35172964233277754,1950.0,0.0
1951.0,0.412457551,0.0,1951.0,1.0,0.0,0.24832278012354028,4.0,24.25,1.0,0.3004928135598259,1951.0,0.0
1952.0,0.412643495,0.0,1952.0,1.0,0.0,0.2483782010794189,4.0,24.25,1.0,0.18299325611789988,1952.0,0.0
1953.0,0.412829831,0.0,1953.0,1.0,0.0,0.24842640739683663,4.0,24.25,1.0,0.19672775113820815,1953.0,0.0
1954.0,0.413014611,0.0,1954.0,1.0,0.0,0.24846121838164928,4.0,24.25,1.0,0.22257072909384032,1954.0,0.0
1955.0,0.413214494,0.0,1955.0,1.0,0.0,0.24846066901147607,4.0,24.25,1.0,0.2914135592342575,1955.0,0.0
1956.0,0.413401768,0.0,1956.0,1.0,0.0,0.24841564047041712,4.0,24.25,1.0,0.3782463568030347,1956.0,0.0
1957.0,0.413587956,0.0,1957.0,1.0,0.0,0.24841269461442078,4.0,24.25,1.0,0.29587074658560497,1957.0,0.0
1958.0,0.413774042,0.0,1958.0,1.0,0.0,0.24847190054795534,4.0,24.25,1.0,0.1740173491118634,1958.0,0.0
1959.0,0.413962921,0.0,1959.0,1.0,0.0,0.2484943924570491,4.0,24.25,1.0,0.24557250598584746,1959.0,0.0
1960.0,0.41414916,0.0,1960.0,1.0,0.0,0.24857997499640447,4.0,24.25,1.0,0.12166993227497208,1960.0,0.0
1961.0,0.414338237,0.0,1961.0,1.0,0.0,0.24864189613153811,4.0,24.25,1.0,0.16761446655157441,1961.0,0.0
1962.0,0.41452386,0.0,1962.0,1.0,0.0,0.24871872995600666,4.0,24.25,1.0,0.13797936308196943,1962.0,0.0
1963.0,0.414711147,0.0,1963.0,1.0,0.0,0.24874456625123267,4.0,24.25,1.0,0.2376614102340105,1963.0,0.0
1964.0,0.414896629,0.0,1964.0,1.0,0.0,0.24873819960156004,4.0,24.25,1.0,0.3006522073293747,1964.0,0.0
1965.0,0.415124623,0.0,1965.0,1.0,0.0,0.2488097646945078,4.0,24.25,1.0,0.1473681396315113,1965.0,0.0
1966.0,0.415316046,0.0,1966.0,1.0,0.0,0.24878326716451896,4.0,24.25,1.0,0.33975107262826854,1966.0,0.0
1967.0,0.415593008,0.0,1967.0,1.0,0.0,0.24875572661062187,4.0,24.25,1.0,0.34172187556560246,1967.0,0.0
