data/img/UL47_img_konijntjes_labelled_MN.mat.csv,0.5843723157812541,0.7903930131004366,0.8578199052132701,0.8316633266533067,0.9095477386934674,0.8075226693696409,0.7572254335260116,0.8578199052132701,{'dataset': 'img'}
data/img/UH29_img_Europe_labelled_MN.mat.csv,0.590362471637485,0.8640600136394635,0.927752013668538,0.880112269446672,0.9263953204971972,0.7944035040284328,0.6610549943883277,0.927752013668538,{'dataset': 'img'}
data/img/TL20_img_konijntjes_labelled_RA.mat.csv,0.4727095732925176,0.8254748603351956,0.9179920477137177,0.8434242181234964,0.8911942098914355,0.7250748620311327,0.5321576763485477,0.9179920477137177,{'dataset': 'img'}
data/img/TL28_img_konijntjes_labelled_RA.mat.csv,0.46737557504284843,0.7923835742142693,0.9070378151260504,0.8186009220284626,0.8624219725343321,0.7202420235664122,0.5334462320067739,0.9070378151260504,{'dataset': 'img'}
data/img/UL23_img_Europe_labelled_RA.mat.csv,0.48408981086331127,0.7732394366197183,0.9487327188940092,0.8063740228502706,0.8069573738363547,0.7146432216750863,0.48055372445616346,0.9487327188940092,{'dataset': 'img'}
data/img/UL39_img_konijntjes_labelled_MN.mat.csv,0.31819978412707817,0.6000984979069195,0.8992619926199262,0.6744186046511628,0.6433474128827877,0.6530989506558806,0.40693590869183494,0.8992619926199262,{'dataset': 'img'}
data/img/TH34_img_Europe_labelled_MN.mat.csv,0.6646194727777093,0.9107699154428126,0.9558617468472677,0.9196070569366479,0.9507549361207898,0.8277892303641438,0.6997167138810199,0.9558617468472677,{'dataset': 'img'}
data/img/UH47_img_Europe_labelled_MN.mat.csv,0.530241852366506,0.834659090909091,0.8924665856622114,0.8542814221331998,0.9279848389134555,0.7838401304379433,0.6752136752136753,0.8924665856622114,{'dataset': 'img'}
data/img/UL39_img_konijntjes_labelled_RA.mat.csv,0.3168922070958613,0.575287643821911,0.9163346613545816,0.6595829991980754,0.6071805702217529,0.6579251999266855,0.39951573849878935,0.9163346613545816,{'dataset': 'img'}
data/img/UH27_img_vy_labelled_MN.mat.csv,0.6608436929240558,0.9120124113475178,0.9765068818224965,0.9204089815557338,0.9324722411058237,0.7957469809629278,0.6149870801033591,0.9765068818224965,{'dataset': 'img'}
data/img/UL31_img_konijntjes_labelled_RA.mat.csv,0.4307477051802796,0.6456086286594761,0.9573495811119573,0.7232250300842359,0.664727657324167,0.7100307227593685,0.46271186440677964,0.9573495811119573,{'dataset': 'img'}
data/img/TH34_img_vy_labelled_MN.mat.csv,0.4749991363309455,0.9727974015428339,0.9827727645611156,0.9731462925851704,0.989673688558447,0.7720881366665227,0.5614035087719298,0.9827727645611156,{'dataset': 'img'}
data/img/UL43_img_Rome_labelled_RA.mat.csv,0.6851543861868319,0.8825882352941177,0.9488995699468757,0.8999599037690457,0.9266304347826086,0.8309715241038726,0.7130434782608696,0.9488995699468757,{'dataset': 'img'}
data/img/UH21_img_Rome_labelled_MN.mat.csv,0.5713942476909496,0.8855885588558856,0.9654593427680499,0.8957497995188453,0.9145648716200864,0.7531814418357954,0.5409035409035409,0.9654593427680499,{'dataset': 'img'}
data/img/TL28_img_konijntjes_labelled_MN.mat.csv,0.5317498001459935,0.8291733455461415,0.9091137333668089,0.8504710362798156,0.9041198501872659,0.7637019959080565,0.6182902584493042,0.9091137333668089,{'dataset': 'img'}
data/img/UL43_img_Rome_labelled_MN.mat.csv,0.6729299151359376,0.8810191678354371,0.9424856214053513,0.8979550922213312,0.9310770750988142,0.8301912434630396,0.717896865520728,0.9424856214053513,{'dataset': 'img'}
data/img/UH33_img_vy_labelled_RA.mat.csv,0.5024978051084024,0.8575197889182058,0.9563511525257479,0.8700882117080995,0.8924485125858124,0.7199338180211157,0.4835164835164835,0.9563511525257479,{'dataset': 'img'}
data/img/UL47_img_konijntjes_labelled_RA.mat.csv,0.6121395840848007,0.7966963151207116,0.8738675958188153,0.8396793587174348,0.9002153625269204,0.8130478799058426,0.7522281639928698,0.8738675958188153,{'dataset': 'img'}
data/img/UH29_img_Europe_labelled_RA.mat.csv,0.6492232367539379,0.8835663534265413,0.93681652490887,0.8981555733761026,0.9395564221301487,0.8263693162917776,0.715922107674685,0.93681652490887,{'dataset': 'img'}
data/img/UL23_img_Europe_labelled_MN.mat.csv,0.5363921058445402,0.8218165010399815,0.9355432780847146,0.8454600120264583,0.871141597256247,0.746391167661886,0.5572390572390572,0.9355432780847146,{'dataset': 'img'}
data/img/UH33_img_vy_labelled_MN.mat.csv,0.5654295173375152,0.8907103825136612,0.9521028037383178,0.8997594226142742,0.9324942791762014,0.7677180685358256,0.5833333333333334,0.9521028037383178,{'dataset': 'img'}
data/img/UL31_img_konijntjes_labelled_MN.mat.csv,0.49589799836355897,0.7096692111959287,0.9496084439904665,0.7711592458884877,0.7374405076679006,0.7324908984227589,0.5153733528550513,0.9496084439904665,{'dataset': 'img'}
data/img/TH34_img_Europe_labelled_RA.mat.csv,0.6156278907090625,0.8907225691347012,0.9571052000958543,0.9017642341619888,0.9277584204413473,0.7877550540356573,0.6184049079754601,0.9571052000958543,{'dataset': 'img'}
data/img/UH47_img_Europe_labelled_RA.mat.csv,0.5150155516917255,0.8293650793650794,0.8899026763990268,0.8492739108662994,0.9241945672773215,0.7749796668114114,0.660056657223796,0.8899026763990268,{'dataset': 'img'}
data/img/UH21_img_Rome_labelled_RA.mat.csv,0.5839824041294386,0.8884479717813051,0.9675870348139256,0.8985565356856455,0.9157009770506703,0.7583986206876432,0.5492102065613609,0.9675870348139256,{'dataset': 'img'}
